
time,ax,ay,az,wx,wy,wz,
21:14:06:417,-0.37,0.40,1.00,0.00,-0.11,0.21,
21:14:06:418,-0.37,0.40,1.00,-0.01,-0.11,0.21,
21:14:06:419,-0.37,0.40,1.00,-0.04,-0.10,0.22,
21:14:06:419,-0.37,0.40,1.00,-0.07,0.00,0.17,
21:14:06:419,-0.37,0.40,1.00,-0.08,0.03,0.14,
21:14:06:420,1.58,0.21,0.17,-0.08,0.03,0.14,
21:14:06:420,1.58,0.21,0.17,-0.08,0.03,0.14,
21:14:06:421,1.58,0.21,0.17,-0.11,0.08,0.11,
21:14:06:421,1.58,0.21,0.17,-0.12,0.11,0.09,
21:14:06:422,1.01,-0.18,-0.07,-0.12,0.11,0.09,
21:14:06:422,1.01,-0.18,-0.07,-0.15,0.15,0.05,
21:14:06:423,1.01,-0.18,-0.07,-0.16,0.17,0.02,
21:14:06:423,1.01,-0.18,-0.07,-0.16,0.17,0.01,
21:14:06:425,1.01,-0.18,-0.07,-0.16,0.17,-0.00,
21:14:06:426,1.01,-0.18,-0.07,-0.17,0.13,0.01,
21:14:06:429,-1.22,-0.69,0.43,-0.17,0.13,0.01,
21:14:06:430,-1.22,-0.69,0.43,-0.18,0.10,0.02,
21:14:06:430,-1.22,-0.69,0.43,-0.18,0.05,0.04,
21:14:06:433,-1.22,-0.69,0.43,-0.16,-0.02,0.06,
21:14:06:435,-1.22,-0.69,0.43,-0.14,-0.06,0.06,
21:14:06:437,-1.22,-0.69,0.43,-0.11,-0.12,0.07,
21:14:06:439,-1.22,-0.69,0.43,-0.08,-0.18,0.08,
21:14:06:439,-1.16,0.07,1.06,-0.08,-0.18,0.08,
21:14:06:440,-1.16,0.07,1.06,-0.07,-0.19,0.07,
21:14:06:442,-1.16,0.07,1.06,-0.05,-0.21,0.06,
21:14:06:444,-1.16,0.07,1.06,-0.01,-0.23,0.03,
21:14:06:447,-1.16,0.07,1.06,0.02,-0.22,-0.02,
21:14:06:454,-1.16,0.07,1.06,0.03,-0.17,-0.09,
21:14:06:454,-1.16,0.07,1.06,0.02,-0.16,-0.10,
21:14:06:455,-1.16,0.07,1.06,0.02,-0.16,-0.10,
21:14:06:455,-1.16,0.07,1.05,0.02,-0.16,-0.10,
21:14:06:456,-1.16,0.07,1.05,0.01,-0.15,-0.12,
21:14:06:457,-1.16,0.07,1.05,-0.01,-0.12,-0.14,
21:14:06:460,-1.16,0.07,1.05,-0.01,-0.09,-0.16,
21:14:06:460,-1.16,0.07,1.05,-0.01,-0.09,-0.17,
21:14:06:461,0.86,-1.43,0.23,-0.01,-0.09,-0.17,
21:14:06:465,0.86,-1.43,0.23,-0.01,-0.08,-0.17,
21:14:06:465,0.86,-1.43,0.23,-0.02,-0.07,-0.17,
21:14:06:466,0.86,-1.43,0.23,-0.01,-0.07,-0.16,
21:14:06:469,0.86,-1.43,0.23,0.01,-0.07,-0.15,
21:14:06:470,0.27,0.04,0.85,0.01,-0.07,-0.15,
21:14:06:470,0.27,0.04,0.85,0.05,-0.07,-0.15,
21:14:06:472,0.27,0.04,0.85,0.08,-0.07,-0.14,
21:14:06:474,0.27,0.04,0.85,0.11,-0.07,-0.12,
21:14:06:476,0.27,0.04,0.85,0.14,-0.07,-0.09,
21:14:06:492,0.27,0.04,0.85,0.15,-0.07,-0.08,
21:14:06:493,-0.26,0.88,0.54,0.15,-0.07,-0.08,
21:14:06:493,-0.26,0.88,0.54,0.19,-0.07,-0.05,
21:14:06:494,-0.26,0.88,0.54,0.22,-0.07,-0.03,
21:14:06:494,-0.26,0.88,0.54,0.23,-0.08,-0.02,
21:14:06:494,-0.26,0.88,0.54,0.22,-0.07,0.01,
21:14:06:495,0.10,-0.53,-0.31,0.22,-0.07,0.01,
21:14:06:495,0.10,-0.53,-0.31,0.18,-0.06,0.07,
21:14:06:496,0.10,-0.53,-0.31,0.17,-0.06,0.07,
21:14:06:496,0.10,-0.53,-0.31,0.16,-0.05,0.08,
21:14:06:496,0.10,-0.53,-0.31,0.14,-0.02,0.09,
21:14:06:496,0.10,-0.53,-0.31,0.11,0.02,0.08,
21:14:06:499,0.90,0.04,-0.39,0.11,0.02,0.08,
21:14:06:500,0.90,0.04,-0.39,0.10,0.04,0.07,
21:14:06:500,0.90,0.04,-0.39,0.07,0.08,0.06,
21:14:06:502,0.90,0.04,-0.39,0.06,0.12,0.04,
21:14:06:504,0.90,0.04,-0.39,0.05,0.14,0.02,
21:14:06:506,0.90,0.04,-0.39,0.06,0.17,-0.00,
21:14:06:510,0.90,0.04,-0.39,0.07,0.19,-0.02,
21:14:06:511,0.90,0.04,-0.39,0.07,0.19,-0.02,
21:14:06:511,0.28,0.92,0.80,0.07,0.19,-0.02,
21:14:06:512,0.28,0.92,0.80,0.06,0.17,-0.01,
21:14:06:515,0.28,0.92,0.80,0.05,0.13,0.01,
21:14:06:516,0.28,0.92,0.80,0.05,0.10,0.02,
21:14:06:519,0.28,0.92,0.80,0.05,0.04,0.05,
21:14:06:520,-1.33,-0.33,1.57,0.05,0.04,0.05,
21:14:06:521,-1.33,-0.33,1.57,0.04,-0.03,0.08,
21:14:06:522,-1.33,-0.33,1.57,0.03,-0.07,0.09,
21:14:06:524,-1.33,-0.33,1.57,0.00,-0.13,0.12,
21:14:06:527,-1.33,-0.33,1.57,-0.03,-0.17,0.14,
21:14:06:532,-1.33,-0.33,1.57,-0.04,-0.19,0.12,
21:14:06:533,-1.33,-0.33,1.57,-0.05,-0.19,0.10,
21:14:06:533,-1.33,-0.33,1.57,-0.05,-0.18,0.08,
21:14:06:533,0.04,0.03,0.93,-0.05,-0.18,0.08,
21:14:06:535,0.04,0.03,0.93,-0.07,-0.17,0.06,
21:14:06:537,0.04,0.03,0.93,-0.09,-0.14,0.01,
21:14:06:541,0.04,0.03,0.93,-0.11,-0.11,-0.04,
21:14:06:542,0.04,0.03,0.93,-0.11,-0.09,-0.07,
21:14:06:543,0.73,0.56,0.12,-0.11,-0.09,-0.07,
21:14:06:544,0.73,0.56,0.12,-0.11,-0.06,-0.12,
21:14:06:545,0.73,0.56,0.12,-0.12,-0.04,-0.16,
21:14:06:550,0.73,0.56,0.12,-0.13,-0.04,-0.16,
21:14:06:551,0.73,0.56,0.12,-0.16,-0.05,-0.16,
21:14:06:552,-0.46,-0.52,0.21,-0.16,-0.05,-0.16,
21:14:06:552,-0.46,-0.52,0.21,-0.17,-0.08,-0.15,
21:14:06:553,-0.46,-0.52,0.21,-0.17,-0.12,-0.12,
21:14:06:558,-0.46,-0.52,0.21,-0.17,-0.14,-0.11,
21:14:06:559,-0.46,-0.52,0.21,-0.16,-0.18,-0.06,
21:14:06:560,-0.46,-0.52,0.21,-0.16,-0.20,-0.02,
21:14:06:560,-1.05,-0.53,0.54,-0.16,-0.20,-0.02,
21:14:06:561,-1.05,-0.53,0.54,-0.15,-0.22,-0.01,
21:14:06:566,-1.05,-0.53,0.54,-0.14,-0.25,0.02,
21:14:06:567,-1.05,-0.53,0.54,-0.12,-0.25,0.04,
21:14:06:567,-1.05,-0.53,0.54,-0.11,-0.25,0.04,
21:14:06:572,-1.05,-0.53,0.54,-0.06,-0.16,0.02,
21:14:06:576,-1.05,-0.53,0.54,-0.05,-0.14,0.01,
21:14:06:576,-1.05,-0.53,0.54,-0.05,-0.14,0.01,
21:14:06:577,0.84,0.53,-0.19,-0.05,-0.14,0.01,
21:14:06:577,0.84,0.53,-0.19,-0.05,-0.09,0.00,
21:14:06:577,0.84,0.53,-0.19,-0.05,-0.04,-0.00,
21:14:06:590,0.84,0.53,-0.19,-0.05,-0.02,-0.01,
21:14:06:591,0.94,-0.45,-0.44,-0.05,-0.02,-0.01,
21:14:06:591,0.94,-0.45,-0.44,-0.04,0.02,-0.01,
21:14:06:591,0.94,-0.45,-0.44,-0.04,0.04,-0.00,
21:14:06:592,0.94,-0.45,-0.44,-0.05,0.05,0.01,
21:14:06:592,0.94,-0.45,-0.44,-0.06,0.06,0.03,
21:14:06:592,0.94,-0.45,-0.44,-0.04,0.05,0.05,
21:14:06:593,0.94,-0.45,-0.44,-0.03,0.04,0.05,
21:14:06:593,0.29,-1.37,0.34,-0.03,0.04,0.05,
21:14:06:593,0.29,-1.37,0.34,-0.01,0.03,0.07,
21:14:06:595,0.29,-1.37,0.34,-0.00,0.03,0.09,
21:14:06:598,0.29,-1.37,0.34,0.00,0.03,0.11,
21:14:06:599,0.29,-1.37,0.34,0.03,0.03,0.11,
21:14:06:599,-0.03,-0.36,0.68,0.03,0.03,0.11,
21:14:06:600,-0.03,-0.36,0.68,0.07,0.03,0.11,
21:14:06:602,-0.03,-0.36,0.68,0.10,0.03,0.10,
21:14:06:604,-0.03,-0.36,0.68,0.10,0.04,0.10,
21:14:06:606,-0.03,-0.36,0.68,0.10,0.05,0.10,
21:14:06:612,-0.03,-0.36,0.68,0.13,0.04,0.07,
21:14:06:613,-0.03,-0.36,0.68,0.14,0.04,0.06,
21:14:06:613,-0.03,-0.36,0.68,0.14,0.04,0.06,
21:14:06:614,0.03,-0.75,0.75,0.14,0.04,0.06,
21:14:06:614,0.03,-0.75,0.75,0.13,0.02,0.05,
21:14:06:616,0.03,-0.75,0.75,0.11,0.02,0.06,
21:14:06:620,0.03,-0.75,0.75,0.07,0.01,0.06,
21:14:06:620,-0.81,-1.30,-0.56,0.07,0.01,0.06,
21:14:06:620,-0.81,-1.30,-0.56,0.05,-0.01,0.06,
21:14:06:625,-0.81,-1.30,-0.56,0.05,-0.01,0.05,
21:14:06:626,-0.81,-1.30,-0.56,0.05,-0.03,0.03,
21:14:06:626,-0.81,-1.30,-0.56,0.04,-0.05,0.02,
21:14:06:630,-0.81,-1.30,-0.56,0.03,-0.07,0.01,
21:14:06:631,-0.81,-1.30,-0.56,0.01,-0.07,-0.01,
21:14:06:632,-0.65,-0.66,-0.30,0.01,-0.07,-0.01,
21:14:06:633,-0.65,-0.66,-0.30,0.01,-0.08,-0.03,
21:14:06:634,-0.65,-0.66,-0.30,0.01,-0.09,-0.04,
21:14:06:637,-0.65,-0.66,-0.30,0.03,-0.11,-0.07,
21:14:06:639,-0.65,-0.66,-0.30,0.04,-0.12,-0.09,
21:14:06:640,-0.29,-0.35,0.56,0.04,-0.12,-0.09,
21:14:06:640,-0.29,-0.35,0.56,0.03,-0.13,-0.09,
21:14:06:642,-0.29,-0.35,0.56,0.01,-0.15,-0.09,
21:14:06:644,-0.29,-0.35,0.56,-0.01,-0.16,-0.08,
21:14:06:646,-0.29,-0.35,0.56,-0.01,-0.16,-0.08,
21:14:06:659,-0.29,-0.35,0.56,0.01,-0.20,-0.08,
21:14:06:660,-0.29,-0.35,0.56,-0.00,-0.21,-0.07,
21:14:06:660,-0.29,-0.35,0.56,-0.00,-0.21,-0.07,
21:14:06:660,0.07,-0.93,0.71,-0.00,-0.21,-0.07,
21:14:06:661,0.07,-0.93,0.71,-0.02,-0.21,-0.06,
21:14:06:661,0.07,-0.93,0.71,-0.05,-0.20,-0.04,
21:14:06:661,0.07,-0.93,0.71,-0.07,-0.19,-0.02,
21:14:06:662,0.22,-0.81,-0.24,-0.07,-0.19,-0.02,
21:14:06:662,0.22,-0.81,-0.24,-0.07,-0.18,-0.02,
21:14:06:677,0.22,-0.81,-0.24,-0.06,-0.18,-0.02,
21:14:06:678,0.22,-0.81,-0.24,-0.09,-0.15,-0.01,
21:14:06:679,0.22,-0.81,-0.24,-0.10,-0.13,0.00,
21:14:06:679,0.22,-0.81,-0.24,-0.13,-0.09,0.01,
21:14:06:680,0.63,0.03,-0.82,-0.13,-0.09,0.01,
21:14:06:681,0.63,0.03,-0.82,-0.12,-0.06,0.01,
21:14:06:681,0.63,0.03,-0.82,-0.10,-0.05,0.01,
21:14:06:682,0.63,0.03,-0.82,-0.08,-0.02,0.01,
21:14:06:682,0.63,0.03,-0.82,-0.08,-0.00,0.03,
21:14:06:683,0.63,0.03,-0.82,-0.08,0.01,0.04,
21:14:06:683,0.18,-0.25,-0.49,-0.08,0.01,0.04,
21:14:06:684,0.18,-0.25,-0.49,-0.08,0.01,0.06,
21:14:06:684,0.18,-0.25,-0.49,-0.06,0.00,0.08,
21:14:06:685,0.18,-0.25,-0.49,-0.04,-0.00,0.10,
21:14:06:690,0.18,-0.25,-0.49,-0.04,-0.02,0.13,
21:14:06:691,-0.20,-0.95,-0.72,-0.04,-0.02,0.13,
21:14:06:692,-0.20,-0.95,-0.72,-0.08,-0.03,0.18,
21:14:06:692,-0.20,-0.95,-0.72,-0.08,-0.03,0.19,
21:14:06:693,-0.20,-0.95,-0.72,-0.08,-0.03,0.19,
21:14:06:695,-0.20,-0.95,-0.72,-0.04,-0.03,0.18,
21:14:06:696,-0.20,-0.95,-0.72,-0.02,-0.02,0.17,
21:14:06:699,-0.20,-0.95,-0.72,0.00,0.01,0.15,
21:14:06:700,0.41,0.03,-0.37,0.00,0.01,0.15,
21:14:06:700,0.41,0.03,-0.37,0.00,0.05,0.13,
21:14:06:702,0.41,0.03,-0.37,0.01,0.06,0.11,
21:14:06:704,0.41,0.03,-0.37,0.04,0.06,0.07,
21:14:06:706,0.41,0.03,-0.37,0.09,0.06,0.03,
21:14:06:710,0.41,0.03,-0.37,0.11,0.07,0.01,
21:14:06:710,0.34,-0.49,0.58,0.11,0.07,0.01,
21:14:06:710,0.34,-0.49,0.58,0.11,0.06,0.00,
21:14:06:712,0.34,-0.49,0.58,0.09,0.03,0.00,
21:14:06:714,0.34,-0.49,0.58,0.09,-0.01,-0.00,
21:14:06:717,0.34,-0.49,0.58,0.10,-0.04,-0.01,
21:14:06:720,0.34,-0.49,0.58,0.12,-0.09,-0.02,
21:14:06:720,-0.15,-1.27,1.03,0.12,-0.09,-0.02,
21:14:06:721,-0.15,-1.27,1.03,0.12,-0.12,-0.02,
21:14:06:722,-0.15,-1.27,1.03,0.10,-0.14,-0.02,
21:14:06:724,-0.15,-1.27,1.03,0.09,-0.17,-0.02,
21:14:06:726,-0.15,-1.27,1.03,0.10,-0.19,-0.05,
21:14:06:733,-0.15,-1.27,1.03,0.15,-0.21,-0.11,
21:14:06:734,-0.15,-1.27,1.03,0.16,-0.21,-0.13,
21:14:06:735,-0.15,-1.27,1.03,0.15,-0.20,-0.14,
21:14:06:736,1.06,0.41,1.13,0.15,-0.20,-0.14,
21:14:06:737,1.06,0.41,1.13,0.14,-0.19,-0.16,
21:14:06:742,1.06,0.41,1.13,0.13,-0.18,-0.18,
21:14:06:743,1.06,0.41,1.13,0.15,-0.18,-0.21,
21:14:06:744,1.51,0.59,0.90,0.15,-0.18,-0.21,
21:14:06:744,1.51,0.59,0.90,0.16,-0.17,-0.23,
21:14:06:745,1.51,0.59,0.90,0.17,-0.18,-0.24,
21:14:06:746,1.51,0.59,0.90,0.13,-0.18,-0.22,
21:14:06:747,1.51,0.59,0.90,0.10,-0.18,-0.20,
21:14:06:751,0.87,-0.14,0.19,0.10,-0.18,-0.20,
21:14:06:753,0.87,-0.14,0.19,0.06,-0.18,-0.17,
21:14:06:754,0.87,-0.14,0.19,0.06,-0.20,-0.15,
21:14:06:754,0.87,-0.14,0.19,0.07,-0.21,-0.15,
21:14:06:754,0.87,-0.14,0.19,0.07,-0.21,-0.12,
21:14:06:758,0.87,-0.14,0.19,0.04,-0.20,-0.08,
21:14:06:760,0.87,-0.14,0.19,0.02,-0.19,-0.06,
21:14:06:761,0.73,1.22,-1.02,0.02,-0.19,-0.06,
21:14:06:761,0.73,1.22,-1.02,0.00,-0.17,-0.04,
21:14:06:773,0.73,1.22,-1.02,0.01,-0.14,-0.03,
21:14:06:774,0.73,1.22,-1.02,0.03,-0.11,-0.03,
21:14:06:774,0.73,1.22,-1.02,0.03,-0.09,-0.03,
21:14:06:774,1.37,1.48,-0.73,0.03,-0.09,-0.03,
21:14:06:775,1.37,1.48,-0.73,-0.00,-0.01,0.01,
21:14:06:775,1.37,1.48,-0.73,-0.01,0.00,0.02,
21:14:06:775,1.37,1.48,-0.73,-0.01,0.00,0.02,
21:14:06:776,1.37,1.48,-0.73,-0.03,0.03,0.04,
21:14:06:776,1.37,1.48,-0.73,-0.03,0.04,0.06,
21:14:06:779,1.37,1.48,-0.73,-0.04,0.04,0.07,
21:14:06:780,1.32,0.26,0.33,-0.04,0.04,0.07,
21:14:06:780,1.32,0.26,0.33,-0.06,0.04,0.10,
21:14:06:782,1.32,0.26,0.33,-0.09,0.04,0.13,
21:14:06:784,1.32,0.26,0.33,-0.10,0.04,0.15,
21:14:06:787,1.32,0.26,0.33,-0.12,0.04,0.17,
21:14:06:790,1.32,0.26,0.33,-0.12,0.03,0.17,
21:14:06:790,1.03,0.43,0.30,-0.12,0.03,0.17,
21:14:06:791,1.03,0.43,0.30,-0.13,0.02,0.17,
21:14:06:792,1.03,0.43,0.30,-0.14,0.03,0.17,
21:14:06:795,1.03,0.43,0.30,-0.15,0.03,0.15,
21:14:06:797,1.03,0.43,0.30,-0.14,0.03,0.14,
21:14:06:799,1.03,0.43,0.30,-0.12,0.04,0.11,
21:14:06:800,1.04,1.12,0.69,-0.12,0.04,0.11,
21:14:06:800,1.04,1.12,0.69,-0.10,0.03,0.08,
21:14:06:802,1.04,1.12,0.69,-0.10,0.03,0.07,
21:14:06:804,1.04,1.12,0.69,-0.11,0.01,0.05,
21:14:06:807,1.04,1.12,0.69,-0.11,-0.01,0.03,
21:14:06:813,1.04,1.12,0.69,-0.11,-0.10,0.00,
21:14:06:815,1.04,1.12,0.69,-0.11,-0.11,-0.00,
21:14:06:816,1.04,1.12,0.69,-0.11,-0.11,-0.00,
21:14:06:816,0.13,-0.57,0.49,-0.11,-0.11,-0.00,
21:14:06:817,0.13,-0.57,0.49,-0.12,-0.13,-0.00,
21:14:06:818,0.13,-0.57,0.49,-0.12,-0.17,-0.01,
21:14:06:821,0.13,-0.57,0.49,-0.12,-0.19,-0.03,
21:14:06:822,0.13,-0.57,0.49,-0.11,-0.20,-0.05,
21:14:06:823,0.51,-0.28,0.48,-0.11,-0.20,-0.05,
21:14:06:824,0.51,-0.28,0.48,-0.11,-0.20,-0.07,
21:14:06:825,0.51,-0.28,0.48,-0.09,-0.20,-0.10,
21:14:06:827,0.51,-0.28,0.48,-0.07,-0.20,-0.14,
21:14:06:830,0.51,-0.28,0.48,-0.05,-0.20,-0.16,
21:14:06:831,1.01,0.82,0.42,-0.05,-0.20,-0.16,
21:14:06:831,1.01,0.82,0.42,-0.02,-0.19,-0.19,
21:14:06:833,1.01,0.82,0.42,0.01,-0.18,-0.21,
21:14:06:834,1.01,0.82,0.42,0.01,-0.17,-0.22,
21:14:06:836,1.01,0.82,0.42,0.02,-0.18,-0.22,
21:14:06:840,1.01,0.82,0.42,0.01,-0.20,-0.21,
21:14:06:841,0.34,0.06,-0.34,0.01,-0.20,-0.21,
