
time,ax,ay,az,wx,wy,wz,
21:19:17:242,0.01,-0.20,0.10,-0.03,-0.07,-0.27,
21:19:17:243,0.01,-0.20,0.10,-0.05,-0.06,-0.27,
21:19:17:243,0.10,-0.06,0.04,-0.05,-0.06,-0.27,
21:19:17:243,0.10,-0.06,0.04,-0.06,-0.05,-0.26,
21:19:17:249,0.10,-0.06,0.04,-0.05,-0.04,-0.24,
21:19:17:250,0.10,-0.06,0.04,-0.05,-0.05,-0.20,
21:19:17:250,0.10,-0.06,0.04,-0.04,-0.06,-0.18,
21:19:17:253,-0.02,0.14,0.05,-0.04,-0.06,-0.18,
21:19:17:254,-0.02,0.14,0.05,-0.04,-0.07,-0.12,
21:19:17:254,-0.02,0.14,0.05,-0.04,-0.09,-0.06,
21:19:17:254,-0.02,0.14,0.05,-0.03,-0.10,-0.03,
21:19:17:256,-0.02,0.14,0.05,-0.02,-0.11,0.03,
21:19:17:258,-0.02,0.14,0.05,-0.02,-0.11,0.09,
21:19:17:262,-0.02,0.14,0.05,-0.03,-0.10,0.13,
21:19:17:262,0.02,0.23,-0.02,-0.03,-0.10,0.13,
21:19:17:262,0.02,0.23,-0.02,-0.03,-0.09,0.15,
21:19:17:264,0.02,0.23,-0.02,-0.05,-0.05,0.18,
21:19:17:267,0.02,0.23,-0.02,-0.07,-0.01,0.19,
21:19:17:268,0.02,0.23,-0.02,-0.08,0.02,0.19,
21:19:17:276,0.02,0.23,-0.02,-0.14,0.16,0.16,
21:19:17:276,0.02,0.23,-0.02,-0.15,0.19,0.16,
21:19:17:277,0.02,0.23,-0.02,-0.15,0.19,0.16,
21:19:17:277,0.28,0.19,-0.23,-0.15,0.19,0.16,
21:19:17:277,0.28,0.19,-0.23,-0.16,0.22,0.15,
21:19:17:282,0.28,0.19,-0.23,-0.16,0.25,0.13,
21:19:17:283,0.28,0.19,-0.23,-0.16,0.26,0.12,
21:19:17:283,0.34,0.13,-0.25,-0.16,0.26,0.12,
21:19:17:283,0.34,0.13,-0.25,-0.16,0.28,0.12,
21:19:17:285,0.34,0.13,-0.25,-0.16,0.27,0.12,
21:19:17:291,0.34,0.13,-0.25,-0.15,0.25,0.12,
21:19:17:291,0.34,0.13,-0.25,-0.13,0.22,0.14,
21:19:17:292,0.34,0.13,-0.25,-0.11,0.17,0.15,
21:19:17:292,0.04,0.08,-0.06,-0.11,0.17,0.15,
21:19:17:293,0.04,0.08,-0.06,-0.09,0.15,0.15,
21:19:17:295,0.04,0.08,-0.06,-0.06,0.09,0.16,
21:19:17:297,0.04,0.08,-0.06,-0.04,0.04,0.17,
21:19:17:299,0.04,0.08,-0.06,-0.02,0.01,0.17,
21:19:17:306,0.04,0.08,-0.06,-0.00,-0.03,0.16,
21:19:17:307,-0.19,-0.02,0.06,-0.00,-0.03,0.16,
21:19:17:307,-0.19,-0.02,0.06,0.02,-0.06,0.14,
21:19:17:308,-0.19,-0.02,0.06,0.02,-0.07,0.12,
21:19:17:308,-0.19,-0.02,0.06,0.03,-0.09,0.09,
21:19:17:308,-0.19,-0.02,0.06,0.03,-0.09,0.04,
21:19:17:313,-0.19,-0.02,0.06,0.02,-0.08,-0.01,
21:19:17:314,-0.19,-0.02,0.06,0.02,-0.08,-0.04,
21:19:17:314,-0.13,-0.19,-0.00,0.02,-0.08,-0.04,
21:19:17:315,-0.13,-0.19,-0.00,0.02,-0.07,-0.10,
21:19:17:316,-0.13,-0.19,-0.00,0.01,-0.05,-0.15,
21:19:17:319,-0.13,-0.19,-0.00,0.01,-0.05,-0.17,
21:19:17:322,-0.13,-0.19,-0.00,0.01,-0.04,-0.21,
21:19:17:323,-0.10,-0.29,-0.04,0.01,-0.04,-0.21,
21:19:17:323,-0.10,-0.29,-0.04,0.02,-0.05,-0.24,
21:19:17:324,-0.10,-0.29,-0.04,0.02,-0.05,-0.25,
21:19:17:327,-0.10,-0.29,-0.04,0.04,-0.07,-0.25,
21:19:17:334,-0.10,-0.29,-0.04,0.06,-0.10,-0.25,
21:19:17:335,-0.21,-0.22,0.05,0.06,-0.10,-0.25,
21:19:17:335,-0.21,-0.22,0.05,0.07,-0.11,-0.24,
21:19:17:336,-0.21,-0.22,0.05,0.09,-0.14,-0.22,
21:19:17:336,-0.21,-0.22,0.05,0.11,-0.16,-0.19,
21:19:17:337,-0.21,-0.22,0.05,0.12,-0.18,-0.18,
21:19:17:339,-0.21,-0.22,0.05,0.14,-0.19,-0.14,
21:19:17:341,-0.21,-0.22,0.05,0.16,-0.20,-0.11,
21:19:17:342,-0.21,-0.11,0.07,0.16,-0.20,-0.11,
21:19:17:342,-0.21,-0.11,0.07,0.16,-0.20,-0.10,
21:19:17:344,-0.21,-0.11,0.07,0.16,-0.18,-0.07,
21:19:17:347,-0.21,-0.11,0.07,0.15,-0.15,-0.05,
21:19:17:348,-0.21,-0.11,0.07,0.14,-0.14,-0.04,
21:19:17:355,-0.21,-0.11,0.07,0.10,-0.04,-0.03,
21:19:17:355,-0.21,-0.11,0.07,0.09,-0.02,-0.02,
21:19:17:356,-0.21,-0.11,0.07,0.09,-0.02,-0.02,
21:19:17:356,0.08,-0.06,-0.11,0.09,-0.02,-0.02,
21:19:17:356,0.08,-0.06,-0.11,0.07,0.04,-0.02,
21:19:17:358,0.08,-0.06,-0.11,0.04,0.09,-0.01,
21:19:17:362,0.08,-0.06,-0.10,0.04,0.09,-0.01,
21:19:17:362,0.08,-0.06,-0.10,0.03,0.11,-0.01,
21:19:17:363,0.08,-0.06,-0.10,0.02,0.15,0.00,
21:19:17:365,0.08,-0.06,-0.10,0.01,0.18,0.02,
21:19:17:367,0.08,-0.06,-0.10,-0.00,0.19,0.02,
21:19:17:368,0.08,-0.06,-0.10,-0.01,0.20,0.05,
21:19:17:373,0.08,-0.06,-0.10,-0.00,0.20,0.08,
21:19:17:373,0.08,-0.06,-0.10,-0.00,0.19,0.11,
21:19:17:373,0.23,0.15,-0.16,-0.00,0.19,0.11,
21:19:17:375,0.23,0.15,-0.16,-0.00,0.17,0.13,
21:19:17:376,0.23,0.15,-0.16,0.00,0.15,0.16,
21:19:17:383,0.23,0.15,-0.16,0.01,0.12,0.19,
21:19:17:384,0.23,0.15,-0.16,0.00,0.11,0.20,
21:19:17:384,0.03,0.19,-0.04,0.00,0.11,0.20,
21:19:17:384,0.03,0.19,-0.04,0.00,0.09,0.22,
21:19:17:385,0.03,0.19,-0.04,-0.01,0.06,0.23,
21:19:17:387,0.03,0.19,-0.04,-0.01,0.06,0.23,
21:19:17:390,0.03,0.19,-0.04,-0.03,0.05,0.22,
21:19:17:399,0.03,0.19,-0.04,-0.07,0.04,0.17,
21:19:17:400,0.03,0.19,-0.04,-0.08,0.05,0.15,
21:19:17:400,0.03,0.19,-0.04,-0.08,0.05,0.15,
21:19:17:401,0.02,0.09,-0.07,-0.08,0.05,0.15,
21:19:17:402,0.02,0.09,-0.07,-0.10,0.05,0.11,
21:19:17:403,0.02,0.09,-0.07,-0.12,0.05,0.08,
21:19:17:403,0.02,0.09,-0.07,-0.13,0.05,0.04,
21:19:17:404,0.01,-0.03,-0.07,-0.13,0.05,0.04,
21:19:17:404,0.01,-0.03,-0.07,-0.15,0.05,-0.00,
21:19:17:405,0.01,-0.03,-0.07,-0.15,0.04,-0.02,
21:19:17:407,0.01,-0.03,-0.07,-0.16,0.02,-0.05,
21:19:17:408,0.01,-0.03,-0.07,-0.15,0.00,-0.08,
21:19:17:412,0.01,-0.03,-0.07,-0.15,-0.02,-0.09,
21:19:17:413,-0.15,-0.09,0.03,-0.15,-0.02,-0.09,
21:19:17:413,-0.15,-0.09,0.03,-0.13,-0.05,-0.10,
21:19:17:415,-0.15,-0.09,0.03,-0.12,-0.09,-0.11,
21:19:17:416,-0.15,-0.09,0.03,-0.11,-0.11,-0.11,
21:19:17:418,-0.15,-0.09,0.03,-0.08,-0.15,-0.11,
21:19:17:422,-0.31,-0.11,0.13,-0.08,-0.15,-0.11,
21:19:17:423,-0.31,-0.11,0.13,-0.06,-0.18,-0.10,
21:19:17:423,-0.31,-0.11,0.13,-0.04,-0.21,-0.10,
21:19:17:424,-0.31,-0.11,0.13,-0.03,-0.22,-0.09,
21:19:17:426,-0.31,-0.11,0.13,-0.02,-0.23,-0.09,
21:19:17:428,-0.31,-0.11,0.13,-0.00,-0.23,-0.09,
21:19:17:434,-0.13,-0.15,0.02,-0.00,-0.23,-0.09,
21:19:17:435,-0.13,-0.15,0.02,0.01,-0.20,-0.09,
21:19:17:435,-0.13,-0.15,0.02,0.01,-0.19,-0.10,
21:19:17:436,-0.13,-0.15,0.02,0.01,-0.17,-0.10,
21:19:17:437,-0.13,-0.15,0.02,0.01,-0.15,-0.11,
21:19:17:438,-0.13,-0.15,0.02,0.01,-0.12,-0.12,
21:19:17:442,-0.13,-0.15,0.02,0.02,-0.07,-0.12,
21:19:17:443,0.11,-0.16,-0.14,0.02,-0.07,-0.12,
21:19:17:443,0.11,-0.16,-0.14,0.02,-0.06,-0.12,
21:19:17:445,0.11,-0.16,-0.14,0.02,-0.02,-0.12,
21:19:17:447,0.11,-0.16,-0.14,0.02,0.02,-0.11,
21:19:17:449,0.11,-0.16,-0.14,0.03,0.03,-0.11,
21:19:17:453,0.11,-0.16,-0.14,0.04,0.06,-0.09,
21:19:17:453,0.11,-0.16,-0.14,0.06,0.07,-0.06,
21:19:17:454,0.20,-0.10,-0.18,0.06,0.07,-0.06,
21:19:17:455,0.20,-0.10,-0.18,0.06,0.07,-0.05,
21:19:17:457,0.20,-0.10,-0.18,0.08,0.08,-0.02,
21:19:17:459,0.20,-0.10,-0.18,0.10,0.08,0.02,
21:19:17:462,0.20,-0.10,-0.18,0.11,0.08,0.04,
21:19:17:462,0.14,-0.01,-0.14,0.11,0.08,0.04,
21:19:17:463,0.14,-0.01,-0.14,0.12,0.08,0.08,
21:19:17:465,0.14,-0.01,-0.14,0.13,0.08,0.11,
21:19:17:467,0.14,-0.01,-0.14,0.14,0.09,0.12,
21:19:17:469,0.14,-0.01,-0.14,0.14,0.09,0.14,
21:19:17:475,0.14,-0.01,-0.13,0.14,0.09,0.14,
21:19:17:476,0.14,-0.01,-0.13,0.13,0.11,0.16,
21:19:17:476,0.14,-0.01,-0.13,0.12,0.12,0.16,
21:19:17:477,0.14,-0.01,-0.13,0.12,0.12,0.16,
21:19:17:478,0.14,-0.01,-0.13,0.11,0.13,0.15,
21:19:17:479,0.14,-0.01,-0.13,0.09,0.14,0.14,
21:19:17:484,0.14,-0.01,-0.13,0.08,0.15,0.13,
21:19:17:485,0.17,-0.03,-0.18,0.08,0.15,0.13,
21:19:17:486,0.17,-0.03,-0.18,0.06,0.15,0.11,
21:19:17:486,0.17,-0.03,-0.18,0.04,0.16,0.09,
21:19:17:486,0.17,-0.03,-0.18,0.03,0.16,0.07,
21:19:17:501,0.17,-0.03,-0.18,0.02,0.15,0.05,
21:19:17:502,0.17,-0.03,-0.18,0.01,0.14,0.03,
21:19:17:502,0.17,-0.03,-0.18,0.00,0.12,0.02,
21:19:17:503,0.17,-0.03,-0.18,-0.00,0.09,0.01,
21:19:17:504,0.07,-0.03,-0.09,-0.00,0.09,0.01,
21:19:17:505,0.07,-0.03,-0.09,-0.01,0.06,-0.00,
21:19:17:506,0.07,-0.03,-0.09,-0.01,0.04,-0.01,
21:19:17:507,0.07,-0.03,-0.09,-0.01,0.00,-0.01,
21:19:17:508,-0.17,-0.01,0.06,-0.01,0.00,-0.01,
21:19:17:509,-0.17,-0.01,0.06,-0.01,-0.04,-0.02,
21:19:17:509,-0.17,-0.01,0.06,-0.01,-0.06,-0.02,
21:19:17:510,-0.17,-0.01,0.06,-0.02,-0.09,-0.02,
21:19:17:511,-0.17,-0.01,0.06,-0.02,-0.12,-0.03,
21:19:17:515,-0.26,-0.03,0.10,-0.02,-0.12,-0.03,
21:19:17:515,-0.26,-0.03,0.10,-0.03,-0.15,-0.03,
21:19:17:516,-0.26,-0.03,0.10,-0.04,-0.16,-0.04,
21:19:17:516,-0.26,-0.03,0.10,-0.05,-0.17,-0.05,
21:19:17:517,-0.26,-0.03,0.10,-0.06,-0.17,-0.05,
21:19:17:520,-0.26,-0.03,0.10,-0.07,-0.17,-0.07,
21:19:17:525,-0.26,-0.03,0.10,-0.08,-0.17,-0.09,
21:19:17:526,-0.18,-0.07,0.04,-0.08,-0.17,-0.09,
21:19:17:526,-0.18,-0.07,0.04,-0.09,-0.17,-0.10,
21:19:17:526,-0.18,-0.07,0.04,-0.10,-0.15,-0.11,
21:19:17:527,-0.18,-0.07,0.04,-0.12,-0.13,-0.13,
21:19:17:529,-0.18,-0.07,0.04,-0.12,-0.12,-0.13,
21:19:17:532,-0.04,-0.05,-0.03,-0.12,-0.12,-0.13,
21:19:17:535,-0.04,-0.05,-0.03,-0.12,-0.11,-0.14,
21:19:17:536,-0.04,-0.05,-0.03,-0.12,-0.09,-0.14,
21:19:17:536,-0.04,-0.05,-0.03,-0.12,-0.08,-0.13,
21:19:17:537,-0.04,-0.05,-0.03,-0.11,-0.07,-0.12,
21:19:17:538,-0.04,-0.05,-0.03,-0.10,-0.06,-0.10,
21:19:17:541,-0.04,-0.05,-0.03,-0.09,-0.06,-0.08,
21:19:17:542,-0.01,-0.00,-0.06,-0.09,-0.06,-0.08,
21:19:17:543,-0.01,-0.00,-0.06,-0.08,-0.05,-0.06,
21:19:17:545,-0.01,-0.00,-0.06,-0.06,-0.05,-0.03,
21:19:17:546,-0.01,-0.00,-0.06,-0.05,-0.04,0.00,
21:19:17:549,-0.01,-0.00,-0.06,-0.04,-0.03,0.02,
21:19:17:556,-0.01,-0.00,-0.06,-0.01,-0.00,0.08,
21:19:17:557,-0.01,-0.00,-0.06,-0.01,-0.00,0.08,
21:19:17:557,0.04,0.03,-0.11,-0.01,-0.00,0.08,
21:19:17:558,0.04,0.03,-0.11,-0.00,0.01,0.09,
21:19:17:558,0.04,0.03,-0.11,0.01,0.03,0.10,
21:19:17:559,0.04,0.03,-0.11,0.01,0.05,0.12,
21:19:17:563,0.04,0.03,-0.11,0.02,0.06,0.12,
21:19:17:563,0.14,0.00,-0.20,0.02,0.06,0.12,
21:19:17:564,0.14,0.00,-0.20,0.02,0.09,0.12,
21:19:17:565,0.14,0.00,-0.20,0.02,0.11,0.12,
21:19:17:567,0.14,0.00,-0.20,0.02,0.12,0.12,
21:19:17:570,0.14,0.00,-0.20,0.02,0.14,0.11,
21:19:17:572,0.14,0.00,-0.20,0.03,0.16,0.10,
21:19:17:572,0.19,-0.03,-0.21,0.03,0.16,0.10,
21:19:17:573,0.19,-0.03,-0.21,0.03,0.17,0.09,
21:19:17:575,0.19,-0.03,-0.21,0.04,0.17,0.08,
21:19:17:576,0.19,-0.03,-0.21,0.05,0.18,0.07,
21:19:17:583,0.19,-0.03,-0.21,0.05,0.17,0.06,
21:19:17:584,0.19,-0.03,-0.21,0.06,0.15,0.06,
21:19:17:584,0.06,-0.05,-0.11,0.06,0.15,0.06,
21:19:17:585,0.06,-0.05,-0.11,0.07,0.13,0.05,
21:19:17:586,0.06,-0.05,-0.11,0.08,0.11,0.05,
21:19:17:587,0.06,-0.05,-0.11,0.09,0.09,0.05,
21:19:17:589,0.06,-0.05,-0.11,0.10,0.06,0.05,
21:19:17:598,0.06,-0.05,-0.11,0.10,0.00,0.03,
21:19:17:599,0.06,-0.05,-0.11,0.10,0.00,0.03,
21:19:17:599,0.06,-0.05,-0.11,0.10,-0.01,0.03,
21:19:17:600,-0.13,-0.08,-0.01,0.10,-0.01,0.03,
21:19:17:600,-0.13,-0.08,-0.01,0.10,-0.03,0.01,
21:19:17:600,-0.13,-0.08,-0.01,0.10,-0.04,0.01,
21:19:17:602,-0.13,-0.08,-0.01,0.09,-0.06,-0.01,
21:19:17:602,-0.18,-0.12,0.04,0.09,-0.06,-0.01,
21:19:17:603,-0.18,-0.12,0.04,0.08,-0.07,-0.04,
21:19:17:608,-0.18,-0.12,0.04,0.07,-0.07,-0.05,
21:19:17:609,-0.18,-0.12,0.04,0.06,-0.08,-0.07,
21:19:17:609,-0.18,-0.12,0.04,0.04,-0.08,-0.10,
21:19:17:612,-0.18,-0.12,0.04,0.03,-0.08,-0.11,
21:19:17:612,-0.14,-0.12,0.02,0.03,-0.08,-0.11,
21:19:17:613,-0.14,-0.12,0.02,0.02,-0.08,-0.13,
21:19:17:614,-0.14,-0.12,0.02,0.01,-0.09,-0.15,
21:19:17:616,-0.14,-0.12,0.02,0.00,-0.09,-0.15,
21:19:17:618,-0.14,-0.12,0.02,-0.01,-0.09,-0.16,
21:19:17:622,-0.14,-0.12,0.02,-0.02,-0.10,-0.16,
21:19:17:622,-0.13,-0.07,0.03,-0.02,-0.10,-0.16,
21:19:17:623,-0.13,-0.07,0.03,-0.02,-0.10,-0.15,
21:19:17:624,-0.13,-0.07,0.03,-0.02,-0.11,-0.14,
21:19:17:626,-0.13,-0.07,0.03,-0.02,-0.11,-0.13,
21:19:17:628,-0.13,-0.07,0.03,-0.02,-0.11,-0.12,
21:19:17:635,-0.13,-0.07,0.03,-0.02,-0.11,-0.07,
21:19:17:636,-0.13,-0.07,0.03,-0.02,-0.10,-0.04,
21:19:17:636,-0.13,-0.07,0.03,-0.02,-0.10,-0.04,
21:19:17:636,-0.10,0.03,0.01,-0.02,-0.10,-0.04,
21:19:17:637,-0.10,0.03,0.01,-0.02,-0.10,-0.03,
21:19:17:639,-0.10,0.03,0.01,-0.03,-0.08,-0.01,
21:19:17:642,-0.10,0.03,0.01,-0.04,-0.07,0.01,
21:19:17:642,-0.01,0.08,-0.06,-0.04,-0.07,0.01,
21:19:17:642,-0.01,0.08,-0.06,-0.04,-0.06,0.02,
21:19:17:645,-0.01,0.08,-0.06,-0.05,-0.04,0.04,
21:19:17:646,-0.01,0.08,-0.06,-0.06,-0.01,0.05,
21:19:17:648,-0.01,0.08,-0.06,-0.06,0.00,0.06,
21:19:17:652,-0.01,0.08,-0.06,-0.07,0.03,0.07,
21:19:17:652,0.14,0.08,-0.15,-0.07,0.03,0.07,
21:19:17:653,0.14,0.08,-0.15,-0.08,0.06,0.07,
21:19:17:655,0.14,0.08,-0.15,-0.08,0.07,0.08,
21:19:17:656,0.14,0.08,-0.15,-0.09,0.09,0.08,
21:19:17:658,0.14,0.08,-0.15,-0.08,0.11,0.09,
21:19:17:662,0.14,0.08,-0.15,-0.08,0.12,0.09,
21:19:17:663,0.18,0.09,-0.17,-0.08,0.12,0.09,
21:19:17:663,0.18,0.09,-0.17,-0.08,0.13,0.09,
21:19:17:665,0.18,0.09,-0.17,-0.07,0.13,0.10,
21:19:17:666,0.18,0.09,-0.17,-0.06,0.13,0.10,
21:19:17:668,0.18,0.09,-0.17,-0.05,0.13,0.11,
21:19:17:675,0.18,0.09,-0.17,-0.02,0.11,0.12,
21:19:17:676,0.18,0.09,-0.17,-0.01,0.10,0.12,
21:19:17:676,0.18,0.09,-0.17,-0.01,0.10,0.12,
21:19:17:677,0.04,0.06,-0.08,-0.01,0.10,0.12,
21:19:17:677,0.04,0.06,-0.08,0.00,0.09,0.12,
21:19:17:681,0.04,0.06,-0.08,0.01,0.08,0.12,
21:19:17:682,0.03,0.05,-0.08,0.01,0.08,0.12,
21:19:17:682,0.03,0.05,-0.08,0.02,0.06,0.12,
21:19:17:683,0.03,0.05,-0.08,0.02,0.04,0.11,
21:19:17:685,0.03,0.05,-0.08,0.03,0.03,0.10,
21:19:17:695,0.03,0.05,-0.08,0.03,0.02,0.08,
21:19:17:696,0.03,0.05,-0.08,0.03,0.00,0.06,
21:19:17:697,-0.12,-0.12,0.00,0.03,0.00,0.06,
21:19:17:697,-0.12,-0.12,0.00,0.03,-0.01,0.03,
21:19:17:698,-0.12,-0.12,0.00,0.03,-0.01,0.01,
21:19:17:699,-0.12,-0.12,0.00,0.03,-0.02,-0.02,
21:19:17:700,-0.12,-0.12,0.00,0.02,-0.03,-0.05,
21:19:17:704,-0.12,-0.12,0.00,0.02,-0.02,-0.06,
21:19:17:704,-0.12,-0.12,0.00,0.03,-0.04,-0.09,
21:19:17:705,-0.11,-0.19,0.03,0.03,-0.04,-0.09,
21:19:17:706,-0.11,-0.19,0.03,0.02,-0.04,-0.11,
21:19:17:707,-0.11,-0.19,0.03,0.02,-0.05,-0.12,
21:19:17:707,-0.11,-0.19,0.03,0.02,-0.06,-0.14,
21:19:17:709,-0.11,-0.19,0.03,0.02,-0.07,-0.15,
21:19:17:713,-0.11,-0.19,0.03,0.03,-0.09,-0.14,
21:19:17:714,-0.11,-0.19,0.03,0.03,-0.10,-0.14,
21:19:17:714,-0.17,-0.19,0.07,0.03,-0.10,-0.14,
21:19:17:715,-0.17,-0.19,0.07,0.03,-0.11,-0.13,
21:19:17:716,-0.17,-0.19,0.07,0.03,-0.11,-0.13,
21:19:17:719,-0.17,-0.19,0.07,0.04,-0.12,-0.12,
21:19:17:722,-0.17,-0.19,0.07,0.05,-0.13,-0.10,
21:19:17:723,-0.17,-0.19,0.07,0.05,-0.13,-0.10,
21:19:17:724,-0.17,-0.13,0.08,0.05,-0.13,-0.10,
21:19:17:724,-0.17,-0.13,0.08,0.05,-0.12,-0.09,
