
time,wx,wy,wz,ax,ay,az,
02:24:07:081,0.36,0.06,-0.07,0.08,0.07,0.13,
02:24:07:082,0.36,0.06,-0.07,-0.05,-0.07,0.33,
02:24:07:082,0.37,0.04,-0.06,-0.05,-0.07,0.33,
02:24:07:083,0.38,0.02,-0.05,-0.05,-0.07,0.33,
02:24:07:083,0.38,-0.01,-0.04,-0.05,-0.07,0.33,
02:24:07:083,0.39,-0.02,-0.04,-0.05,-0.07,0.33,
02:24:07:085,0.40,-0.02,-0.07,-0.05,-0.07,0.33,
02:24:07:086,0.40,-0.02,-0.07,0.12,-0.13,0.47,
02:24:07:086,0.40,-0.02,-0.09,0.12,-0.13,0.47,
02:24:07:088,0.38,0.00,-0.12,0.12,-0.13,0.47,
02:24:07:090,0.37,0.03,-0.13,0.12,-0.13,0.47,
02:24:07:092,0.34,0.08,-0.15,0.12,-0.13,0.47,
02:24:07:095,0.32,0.11,-0.18,0.12,-0.13,0.47,
02:24:07:095,0.32,0.11,-0.18,0.33,-0.09,0.37,
02:24:07:096,0.31,0.15,-0.20,0.33,-0.09,0.37,
02:24:07:098,0.30,0.17,-0.22,0.33,-0.09,0.37,
02:24:07:099,0.29,0.21,-0.22,0.33,-0.09,0.37,
02:24:07:102,0.27,0.23,-0.20,0.33,-0.09,0.37,
02:24:07:108,0.28,0.17,-0.15,0.33,-0.09,0.37,
02:24:07:109,0.28,0.17,-0.15,0.33,-0.09,0.37,
02:24:07:109,0.28,0.14,-0.14,0.33,-0.09,0.37,
02:24:07:109,0.28,0.14,-0.14,0.17,-0.00,0.57,
02:24:07:110,0.28,0.11,-0.12,0.17,-0.00,0.57,
02:24:07:112,0.27,0.05,-0.08,0.17,-0.00,0.57,
02:24:07:115,0.26,0.00,-0.05,0.17,-0.00,0.57,
02:24:07:115,0.26,0.00,-0.05,-0.13,0.16,0.63,
02:24:07:115,0.26,-0.02,-0.04,-0.13,0.16,0.63,
02:24:07:118,0.28,-0.05,-0.04,-0.13,0.16,0.63,
02:24:07:119,0.29,-0.06,-0.05,-0.13,0.16,0.63,
02:24:07:122,0.28,-0.06,-0.06,-0.13,0.16,0.63,
02:24:07:125,0.25,-0.04,-0.07,-0.13,0.16,0.63,
02:24:07:126,0.25,-0.04,-0.07,-0.15,0.37,0.55,
02:24:07:126,0.23,-0.02,-0.09,-0.15,0.37,0.55,
02:24:07:128,0.23,-0.01,-0.11,-0.15,0.37,0.55,
02:24:07:131,0.21,-0.03,-0.14,-0.15,0.37,0.55,
02:24:07:132,0.18,-0.07,-0.18,-0.15,0.37,0.55,
02:24:07:135,0.15,-0.08,-0.18,-0.15,0.37,0.55,
02:24:07:135,0.15,-0.08,-0.18,-0.22,0.25,0.53,
02:24:07:136,0.13,-0.11,-0.18,-0.22,0.25,0.53,
02:24:07:138,0.08,-0.16,-0.18,-0.22,0.25,0.53,
02:24:07:149,0.07,-0.17,-0.17,-0.22,0.25,0.53,
02:24:07:150,0.05,-0.19,-0.17,-0.22,0.25,0.53,
02:24:07:150,-0.01,-0.21,-0.17,-0.22,0.25,0.53,
02:24:07:151,-0.03,-0.20,-0.17,-0.22,0.25,0.53,
02:24:07:151,-0.03,-0.20,-0.17,-0.22,0.25,0.53,
02:24:07:151,-0.03,-0.20,-0.17,-0.13,0.16,0.37,
02:24:07:152,-0.07,-0.17,-0.16,-0.13,0.16,0.37,
02:24:07:152,-0.09,-0.14,-0.17,-0.13,0.16,0.37,
02:24:07:155,-0.09,-0.08,-0.18,-0.13,0.16,0.37,
02:24:07:155,-0.09,-0.08,-0.18,0.14,0.24,0.34,
02:24:07:156,-0.09,-0.06,-0.18,0.14,0.24,0.34,
02:24:07:159,-0.07,-0.00,-0.18,0.14,0.24,0.34,
02:24:07:160,-0.07,0.02,-0.18,0.14,0.24,0.34,
02:24:07:162,-0.05,0.06,-0.15,0.14,0.24,0.34,
02:24:07:165,-0.06,0.05,-0.10,0.14,0.24,0.34,
02:24:07:166,-0.06,0.05,-0.10,0.14,0.23,0.31,
02:24:07:166,-0.07,0.04,-0.08,0.14,0.23,0.31,
02:24:07:167,-0.07,0.01,-0.01,0.14,0.23,0.31,
02:24:07:170,-0.06,-0.03,0.04,0.14,0.23,0.31,
02:24:07:171,-0.05,-0.04,0.06,0.14,0.23,0.31,
02:24:07:175,-0.05,-0.06,0.11,0.14,0.23,0.31,
02:24:07:176,-0.05,-0.06,0.11,0.08,0.33,0.21,
02:24:07:176,-0.06,-0.06,0.15,0.08,0.33,0.21,
02:24:07:178,-0.05,-0.05,0.16,0.08,0.33,0.21,
02:24:07:180,-0.02,0.01,0.15,0.08,0.33,0.21,
02:24:07:183,0.01,0.05,0.14,0.08,0.33,0.21,
02:24:07:190,0.01,0.05,0.14,0.13,0.47,0.03,
02:24:07:190,-0.04,0.18,0.14,0.13,0.47,0.03,
02:24:07:190,-0.04,0.18,0.14,0.13,0.47,0.03,
02:24:07:191,-0.04,0.18,0.14,0.13,0.47,0.03,
02:24:07:191,-0.03,0.19,0.13,0.13,0.47,0.03,
02:24:07:191,-0.01,0.20,0.12,0.13,0.47,0.03,
02:24:07:195,-0.02,0.21,0.14,0.13,0.47,0.03,
02:24:07:199,-0.02,0.21,0.14,-0.13,0.37,-0.11,
02:24:07:199,-0.04,0.22,0.16,-0.13,0.37,-0.11,
02:24:07:200,-0.07,0.21,0.20,-0.13,0.37,-0.11,
02:24:07:201,-0.04,0.16,0.21,-0.13,0.37,-0.11,
02:24:07:202,-0.03,0.13,0.21,-0.13,0.37,-0.11,
02:24:07:206,-0.04,0.07,0.24,-0.13,0.37,-0.11,
02:24:07:206,-0.05,0.06,0.26,-0.13,0.37,-0.11,
02:24:07:207,-0.05,0.06,0.26,-0.44,0.09,0.01,
02:24:07:209,-0.07,0.03,0.26,-0.44,0.09,0.01,
02:24:07:210,-0.07,0.00,0.25,-0.44,0.09,0.01,
02:24:07:212,-0.07,-0.02,0.22,-0.44,0.09,0.01,
02:24:07:215,-0.08,-0.00,0.18,-0.44,0.09,0.01,
02:24:07:215,-0.08,-0.00,0.18,-0.52,0.06,0.01,
02:24:07:216,-0.08,0.00,0.16,-0.52,0.06,0.01,
02:24:07:218,-0.10,0.02,0.11,-0.52,0.06,0.01,
02:24:07:219,-0.10,0.04,0.05,-0.52,0.06,0.01,
02:24:07:221,-0.09,0.04,0.02,-0.52,0.06,0.01,
02:24:07:226,-0.10,0.05,-0.05,-0.52,0.06,0.01,
02:24:07:226,-0.10,0.04,-0.06,-0.52,0.06,0.01,
02:24:07:227,-0.10,0.04,-0.06,-0.63,-0.05,0.06,
02:24:07:228,-0.10,0.03,-0.07,-0.63,-0.05,0.06,
02:24:07:230,-0.10,-0.02,-0.09,-0.63,-0.05,0.06,
02:24:07:232,-0.09,-0.06,-0.10,-0.63,-0.05,0.06,
02:24:07:235,-0.09,-0.06,-0.10,-0.77,-0.22,0.27,
02:24:07:235,-0.07,-0.11,-0.11,-0.77,-0.22,0.27,
02:24:07:235,-0.06,-0.14,-0.11,-0.77,-0.22,0.27,
02:24:07:237,-0.03,-0.19,-0.12,-0.77,-0.22,0.27,
02:24:07:242,-0.02,-0.21,-0.12,-0.77,-0.22,0.27,
02:24:07:243,-0.00,-0.23,-0.11,-0.77,-0.22,0.27,
02:24:07:245,-0.00,-0.23,-0.11,-0.72,-0.29,0.36,
02:24:07:245,0.02,-0.24,-0.12,-0.72,-0.29,0.36,
02:24:07:246,0.04,-0.23,-0.13,-0.72,-0.29,0.36,
02:24:07:247,0.06,-0.24,-0.15,-0.72,-0.29,0.36,
02:24:07:250,0.07,-0.21,-0.17,-0.72,-0.29,0.36,
02:24:07:251,0.07,-0.18,-0.17,-0.72,-0.29,0.36,
02:24:07:255,0.09,-0.11,-0.20,-0.72,-0.29,0.36,
02:24:07:255,0.09,-0.11,-0.20,-0.41,-0.23,0.30,
02:24:07:255,0.10,-0.09,-0.21,-0.41,-0.23,0.30,
02:24:07:259,0.12,-0.04,-0.22,-0.41,-0.23,0.30,
02:24:07:260,0.12,-0.03,-0.23,-0.41,-0.23,0.30,
02:24:07:262,0.12,-0.00,-0.21,-0.41,-0.23,0.30,
02:24:07:267,0.14,0.01,-0.16,-0.41,-0.23,0.30,
02:24:07:268,0.14,0.01,-0.16,-0.41,-0.23,0.30,
02:24:07:268,0.14,0.01,-0.16,-0.24,-0.14,0.29,
02:24:07:268,0.15,-0.00,-0.15,-0.24,-0.14,0.29,
02:24:07:270,0.16,-0.02,-0.12,-0.24,-0.14,0.29,
02:24:07:271,0.17,-0.03,-0.10,-0.24,-0.14,0.29,
02:24:07:276,0.17,-0.05,-0.07,-0.24,-0.14,0.29,
02:24:07:276,0.17,-0.05,-0.07,-0.10,0.01,0.31,
02:24:07:277,0.19,-0.04,-0.04,-0.10,0.01,0.31,
02:24:07:278,0.20,-0.04,-0.03,-0.10,0.01,0.31,
02:24:07:279,0.22,-0.01,-0.01,-0.10,0.01,0.31,
02:24:07:282,0.21,-0.00,0.02,-0.10,0.01,0.31,
02:24:07:285,0.19,0.01,0.04,-0.10,0.01,0.31,
02:24:07:285,0.19,0.01,0.04,0.08,0.12,0.22,
02:24:07:285,0.18,0.03,0.05,0.08,0.12,0.22,
02:24:07:287,0.17,0.05,0.06,0.08,0.12,0.22,
02:24:07:289,0.16,0.07,0.06,0.08,0.12,0.22,
02:24:07:292,0.13,0.10,0.07,0.08,0.12,0.22,
02:24:07:295,0.10,0.13,0.08,0.08,0.12,0.22,
02:24:07:295,0.10,0.13,0.08,0.22,0.19,0.11,
02:24:07:296,0.09,0.14,0.09,0.22,0.19,0.11,
02:24:07:298,0.08,0.18,0.08,0.22,0.19,0.11,
02:24:07:299,0.07,0.21,0.09,0.22,0.19,0.11,
02:24:07:301,0.06,0.22,0.11,0.22,0.19,0.11,
02:24:07:308,0.06,0.22,0.11,0.13,0.15,0.35,
02:24:07:308,0.01,0.20,0.17,0.13,0.15,0.35,
02:24:07:309,0.01,0.20,0.17,0.13,0.15,0.35,
02:24:07:309,0.01,0.17,0.17,0.13,0.15,0.35,
02:24:07:310,0.01,0.15,0.18,0.13,0.15,0.35,
02:24:07:312,-0.01,0.11,0.20,0.13,0.15,0.35,
02:24:07:315,-0.03,0.09,0.23,0.13,0.15,0.35,
02:24:07:315,-0.03,0.09,0.23,-0.15,0.18,0.43,
02:24:07:316,-0.03,0.08,0.23,-0.15,0.18,0.43,
02:24:07:317,-0.01,0.05,0.21,-0.15,0.18,0.43,
02:24:07:319,-0.01,0.02,0.19,-0.15,0.18,0.43,
02:24:07:321,-0.02,0.00,0.18,-0.15,0.18,0.43,
02:24:07:326,-0.06,-0.02,0.17,-0.15,0.18,0.43,
02:24:07:326,-0.06,-0.02,0.17,-0.26,0.14,0.45,
02:24:07:327,-0.07,-0.03,0.14,-0.26,0.14,0.45,
02:24:07:328,-0.07,-0.06,0.11,-0.26,0.14,0.45,
02:24:07:330,-0.09,-0.09,0.06,-0.26,0.14,0.45,
02:24:07:332,-0.12,-0.09,0.02,-0.26,0.14,0.45,
02:24:07:334,-0.15,-0.08,-0.01,-0.26,0.14,0.45,
02:24:07:335,-0.15,-0.08,-0.01,-0.24,0.07,0.38,
02:24:07:335,-0.16,-0.09,-0.04,-0.24,0.07,0.38,
02:24:07:338,-0.16,-0.08,-0.09,-0.24,0.07,0.38,
02:24:07:340,-0.16,-0.08,-0.11,-0.24,0.07,0.38,
02:24:07:349,-0.16,-0.10,-0.14,-0.24,0.07,0.38,
02:24:07:350,-0.18,-0.15,-0.16,-0.24,0.07,0.38,
02:24:07:350,-0.18,-0.17,-0.17,-0.24,0.07,0.38,
02:24:07:350,-0.18,-0.17,-0.17,-0.13,-0.17,0.54,
02:24:07:351,-0.18,-0.17,-0.17,-0.13,-0.17,0.54,
02:24:07:351,-0.17,-0.19,-0.17,-0.13,-0.17,0.54,
02:24:07:352,-0.16,-0.20,-0.16,-0.13,-0.17,0.54,
02:24:07:355,-0.17,-0.23,-0.14,-0.13,-0.17,0.54,
02:24:07:355,-0.17,-0.23,-0.14,-0.10,-0.33,0.46,
02:24:07:356,-0.18,-0.22,-0.13,-0.10,-0.33,0.46,
02:24:07:358,-0.17,-0.22,-0.12,-0.10,-0.33,0.46,
02:24:07:360,-0.13,-0.19,-0.12,-0.10,-0.33,0.46,
02:24:07:363,-0.11,-0.16,-0.12,-0.10,-0.33,0.46,
02:24:07:366,-0.12,-0.13,-0.10,-0.10,-0.33,0.46,
02:24:07:366,-0.12,-0.13,-0.10,0.03,-0.33,0.24,
02:24:07:367,-0.13,-0.12,-0.09,0.03,-0.33,0.24,
02:24:07:368,-0.14,-0.08,-0.07,0.03,-0.33,0.24,
02:24:07:370,-0.11,-0.04,-0.08,0.03,-0.33,0.24,
02:24:07:372,-0.09,-0.02,-0.08,0.03,-0.33,0.24,
02:24:07:374,-0.07,0.03,-0.07,0.03,-0.33,0.24,
02:24:07:375,-0.07,0.03,-0.07,0.15,-0.14,0.07,
02:24:07:376,-0.06,0.09,-0.05,0.15,-0.14,0.07,
02:24:07:378,-0.06,0.11,-0.03,0.15,-0.14,0.07,
02:24:07:380,-0.03,0.14,-0.01,0.15,-0.14,0.07,
02:24:07:382,0.01,0.14,0.01,0.15,-0.14,0.07,
02:24:07:389,0.06,0.13,0.10,0.15,-0.14,0.07,
02:24:07:389,0.08,0.12,0.12,0.15,-0.14,0.07,
02:24:07:389,0.08,0.12,0.12,0.15,-0.14,0.07,
02:24:07:390,0.08,0.12,0.12,0.02,-0.05,0.12,
02:24:07:390,0.09,0.10,0.14,0.02,-0.05,0.12,
02:24:07:392,0.12,0.08,0.17,0.02,-0.05,0.12,
02:24:07:395,0.14,0.08,0.20,0.02,-0.05,0.12,
02:24:07:395,0.14,0.08,0.20,-0.07,-0.03,0.19,
02:24:07:396,0.14,0.08,0.21,-0.07,-0.03,0.19,
02:24:07:398,0.14,0.10,0.23,-0.07,-0.03,0.19,
02:24:07:400,0.15,0.13,0.23,-0.07,-0.03,0.19,
02:24:07:402,0.15,0.14,0.23,-0.07,-0.03,0.19,
02:24:07:405,0.15,0.14,0.20,-0.07,-0.03,0.19,
02:24:07:406,0.15,0.14,0.20,-0.03,-0.10,0.25,
02:24:07:406,0.14,0.14,0.18,-0.03,-0.10,0.25,
02:24:07:408,0.14,0.14,0.17,-0.03,-0.10,0.25,
02:24:07:410,0.14,0.14,0.13,-0.03,-0.10,0.25,
02:24:07:412,0.15,0.15,0.09,-0.03,-0.10,0.25,
02:24:07:415,0.13,0.14,0.06,-0.03,-0.10,0.25,
02:24:07:415,0.13,0.14,0.06,-0.05,-0.25,0.41,
02:24:07:415,0.13,0.14,0.04,-0.05,-0.25,0.41,
02:24:07:417,0.11,0.12,0.02,-0.05,-0.25,0.41,
02:24:07:420,0.10,0.09,0.01,-0.05,-0.25,0.41,
02:24:07:422,0.09,0.07,-0.00,-0.05,-0.25,0.41,
02:24:07:426,0.05,0.01,-0.02,-0.05,-0.25,0.41,
02:24:07:427,0.04,-0.01,-0.02,-0.05,-0.25,0.41,
02:24:07:427,0.04,-0.01,-0.02,-0.28,-0.37,0.49,
02:24:07:428,0.03,-0.04,-0.03,-0.28,-0.37,0.49,
02:24:07:430,0.01,-0.10,-0.05,-0.28,-0.37,0.49,
02:24:07:431,0.02,-0.12,-0.08,-0.28,-0.37,0.49,
02:24:07:434,0.01,-0.12,-0.12,-0.28,-0.37,0.49,
02:24:07:435,0.01,-0.12,-0.12,-0.32,-0.25,0.61,
02:24:07:435,0.01,-0.12,-0.13,-0.32,-0.25,0.61,
02:24:07:437,-0.01,-0.11,-0.14,-0.32,-0.25,0.61,
02:24:07:439,-0.02,-0.11,-0.15,-0.32,-0.25,0.61,
02:24:07:448,-0.03,-0.12,-0.17,-0.32,-0.25,0.61,
