
time,wx,wy,wz,ax,ay,az,
02:29:06:357,0.46,0.05,-0.14,0.01,-0.16,-0.10,
02:29:06:358,0.46,0.05,-0.14,0.05,-0.31,0.02,
02:29:06:359,0.48,0.04,-0.14,0.05,-0.31,0.02,
02:29:06:360,0.51,0.03,-0.15,0.05,-0.31,0.02,
02:29:06:361,0.54,0.02,-0.18,0.05,-0.31,0.02,
02:29:06:361,0.55,0.01,-0.19,0.05,-0.31,0.02,
02:29:06:362,0.56,0.01,-0.21,0.05,-0.31,0.02,
02:29:06:363,0.56,0.01,-0.21,0.04,-0.28,0.08,
02:29:06:363,0.56,0.02,-0.22,0.04,-0.28,0.08,
02:29:06:367,0.54,0.02,-0.22,0.04,-0.28,0.08,
02:29:06:368,0.50,0.04,-0.22,0.04,-0.28,0.08,
02:29:06:370,0.48,0.03,-0.23,0.04,-0.28,0.08,
02:29:06:372,0.48,0.02,-0.26,0.04,-0.28,0.08,
02:29:06:372,0.48,0.02,-0.26,0.13,-0.10,0.21,
02:29:06:373,0.48,0.03,-0.26,0.13,-0.10,0.21,
02:29:06:375,0.46,0.04,-0.26,0.13,-0.10,0.21,
02:29:06:376,0.42,0.06,-0.25,0.13,-0.10,0.21,
02:29:06:378,0.40,0.06,-0.24,0.13,-0.10,0.21,
02:29:06:385,0.36,0.03,-0.21,0.13,-0.10,0.21,
02:29:06:386,0.35,0.01,-0.19,0.13,-0.10,0.21,
02:29:06:386,0.35,0.01,-0.19,0.13,-0.10,0.21,
02:29:06:387,0.35,0.01,-0.19,0.04,0.15,0.33,
02:29:06:387,0.31,-0.00,-0.15,0.04,0.15,0.33,
02:29:06:389,0.26,-0.03,-0.10,0.04,0.15,0.33,
02:29:06:392,0.23,-0.05,-0.07,0.04,0.15,0.33,
02:29:06:392,0.23,-0.05,-0.07,-0.02,0.32,0.42,
02:29:06:393,0.22,-0.06,-0.06,-0.02,0.32,0.42,
02:29:06:394,0.21,-0.08,-0.04,-0.02,0.32,0.42,
02:29:06:399,0.19,-0.08,-0.03,-0.02,0.32,0.42,
02:29:06:400,0.15,-0.09,-0.01,-0.02,0.32,0.42,
02:29:06:402,0.09,-0.09,0.01,-0.02,0.32,0.42,
02:29:06:402,0.09,-0.09,0.01,0.11,0.38,0.35,
02:29:06:403,0.07,-0.09,0.01,0.11,0.38,0.35,
02:29:06:405,0.04,-0.07,0.01,0.11,0.38,0.35,
02:29:06:406,0.02,-0.04,-0.01,0.11,0.38,0.35,
02:29:06:409,0.01,-0.02,-0.02,0.11,0.38,0.35,
02:29:06:412,-0.05,0.04,-0.03,0.11,0.38,0.35,
02:29:06:412,-0.05,0.04,-0.03,0.37,0.37,0.31,
02:29:06:412,-0.08,0.05,-0.03,0.37,0.37,0.31,
02:29:06:417,-0.11,0.06,-0.02,0.37,0.37,0.31,
02:29:06:418,-0.15,0.08,-0.02,0.37,0.37,0.31,
02:29:06:419,-0.19,0.09,-0.01,0.37,0.37,0.31,
02:29:06:425,-0.27,0.10,0.05,0.37,0.37,0.31,
02:29:06:425,-0.29,0.11,0.07,0.37,0.37,0.31,
02:29:06:425,-0.29,0.11,0.07,0.37,0.37,0.31,
02:29:06:426,-0.29,0.11,0.07,0.25,0.46,0.21,
02:29:06:427,-0.31,0.11,0.10,0.25,0.46,0.21,
02:29:06:428,-0.31,0.10,0.11,0.25,0.46,0.21,
02:29:06:432,-0.31,0.08,0.16,0.25,0.46,0.21,
02:29:06:433,-0.31,0.08,0.16,0.06,0.57,0.28,
02:29:06:433,-0.32,0.05,0.17,0.06,0.57,0.28,
02:29:06:435,-0.33,0.03,0.19,0.06,0.57,0.28,
02:29:06:437,-0.35,-0.02,0.22,0.06,0.57,0.28,
02:29:06:439,-0.36,-0.04,0.24,0.06,0.57,0.28,
02:29:06:442,-0.36,-0.07,0.25,0.06,0.57,0.28,
02:29:06:443,-0.36,-0.07,0.25,-0.08,0.57,0.26,
02:29:06:443,-0.35,-0.07,0.25,-0.08,0.57,0.26,
02:29:06:445,-0.34,-0.05,0.24,-0.08,0.57,0.26,
02:29:06:450,-0.34,-0.04,0.23,-0.08,0.57,0.26,
02:29:06:451,-0.35,-0.01,0.22,-0.08,0.57,0.26,
02:29:06:451,-0.37,0.02,0.21,-0.08,0.57,0.26,
