
time,wx,wy,wz,ax,ay,az,
02:32:53:688,0.26,0.15,-0.03,0.15,-0.20,-0.15,
02:32:53:689,0.28,0.14,-0.04,0.15,-0.20,-0.15,
02:32:53:689,0.28,0.14,-0.04,0.07,-0.23,-0.27,
02:32:53:690,0.26,0.14,-0.02,0.07,-0.23,-0.27,
02:32:53:690,0.25,0.14,-0.01,0.07,-0.23,-0.27,
02:32:53:691,0.25,0.13,-0.01,0.07,-0.23,-0.27,
02:32:53:693,0.27,0.11,-0.03,0.07,-0.23,-0.27,
02:32:53:706,0.27,0.10,-0.03,0.07,-0.23,-0.27,
02:32:53:707,0.26,0.10,-0.03,0.07,-0.23,-0.27,
02:32:53:708,0.26,0.10,-0.03,0.07,-0.23,-0.27,
02:32:53:708,0.26,0.10,-0.03,0.03,-0.21,-0.27,
02:32:53:708,0.27,0.10,-0.04,0.03,-0.21,-0.27,
02:32:53:709,0.26,0.08,-0.06,0.03,-0.21,-0.27,
02:32:53:709,0.25,0.06,-0.08,0.03,-0.21,-0.27,
02:32:53:710,0.24,0.07,-0.08,0.03,-0.21,-0.27,
02:32:53:710,0.24,0.07,-0.08,0.01,-0.11,-0.31,
02:32:53:711,0.22,0.09,-0.09,0.01,-0.11,-0.31,
02:32:53:711,0.22,0.09,-0.11,0.01,-0.11,-0.31,
02:32:53:713,0.22,0.10,-0.11,0.01,-0.11,-0.31,
02:32:53:717,0.22,0.13,-0.12,0.01,-0.11,-0.31,
02:32:53:718,0.22,0.13,-0.12,-0.00,-0.04,-0.21,
02:32:53:718,0.22,0.14,-0.11,-0.00,-0.04,-0.21,
02:32:53:722,0.21,0.14,-0.10,-0.00,-0.04,-0.21,
02:32:53:723,0.20,0.13,-0.08,-0.00,-0.04,-0.21,
02:32:53:725,0.19,0.10,-0.07,-0.00,-0.04,-0.21,
02:32:53:726,0.20,0.07,-0.05,-0.00,-0.04,-0.21,
02:32:53:727,0.20,0.07,-0.05,-0.02,-0.02,-0.06,
02:32:53:727,0.20,0.06,-0.04,-0.02,-0.02,-0.06,
02:32:53:729,0.19,0.04,-0.02,-0.02,-0.02,-0.06,
02:32:53:732,0.16,0.04,0.00,-0.02,-0.02,-0.06,
02:32:53:733,0.16,0.05,0.01,-0.02,-0.02,-0.06,
02:32:53:739,0.19,0.05,-0.01,-0.02,-0.02,-0.06,
02:32:53:741,0.19,0.04,-0.01,-0.02,-0.02,-0.06,
02:32:53:741,0.19,0.04,-0.01,0.15,-0.02,0.17,
02:32:53:742,0.18,0.04,-0.01,0.15,-0.02,0.17,
02:32:53:743,0.14,0.06,0.00,0.15,-0.02,0.17,
02:32:53:743,0.12,0.06,-0.00,0.15,-0.02,0.17,
02:32:53:748,0.14,0.04,-0.03,0.15,-0.02,0.17,
02:32:53:748,0.14,0.04,-0.05,0.15,-0.02,0.17,
02:32:53:749,0.14,0.04,-0.05,0.34,-0.06,0.31,
02:32:53:750,0.13,0.04,-0.06,0.34,-0.06,0.31,
02:32:53:751,0.12,0.06,-0.05,0.34,-0.06,0.31,
02:32:53:753,0.10,0.09,-0.06,0.34,-0.06,0.31,
02:32:53:757,0.10,0.09,-0.06,0.42,-0.16,0.44,
02:32:53:757,0.10,0.07,-0.09,0.42,-0.16,0.44,
02:32:53:758,0.11,0.05,-0.11,0.42,-0.16,0.44,
02:32:53:759,0.10,0.05,-0.12,0.42,-0.16,0.44,
02:32:53:761,0.07,0.05,-0.10,0.42,-0.16,0.44,
02:32:53:763,0.06,0.03,-0.10,0.42,-0.16,0.44,
02:32:53:767,0.03,-0.05,-0.10,0.42,-0.16,0.44,
02:32:53:767,0.03,-0.05,-0.10,0.20,-0.17,0.33,
02:32:53:768,0.04,-0.06,-0.11,0.20,-0.17,0.33,
02:32:53:770,0.04,-0.08,-0.12,0.20,-0.17,0.33,
02:32:53:772,0.06,-0.13,-0.15,0.20,-0.17,0.33,
02:32:53:773,0.08,-0.16,-0.18,0.20,-0.17,0.33,
02:32:53:779,0.09,-0.18,-0.20,0.20,-0.17,0.33,
02:32:53:780,0.09,-0.18,-0.21,0.20,-0.17,0.33,
02:32:53:780,0.09,-0.18,-0.21,0.07,-0.12,0.22,
02:32:53:781,0.09,-0.18,-0.22,0.07,-0.12,0.22,
02:32:53:781,0.09,-0.19,-0.22,0.07,-0.12,0.22,
02:32:53:784,0.08,-0.21,-0.23,0.07,-0.12,0.22,
02:32:53:787,0.06,-0.22,-0.23,0.07,-0.12,0.22,
02:32:53:788,0.06,-0.22,-0.23,0.10,-0.14,0.02,
02:32:53:789,0.05,-0.19,-0.23,0.10,-0.14,0.02,
02:32:53:789,0.05,-0.18,-0.24,0.10,-0.14,0.02,
02:32:53:792,0.06,-0.15,-0.24,0.10,-0.14,0.02,
02:32:53:793,0.06,-0.11,-0.24,0.10,-0.14,0.02,
02:32:53:796,0.06,-0.07,-0.23,0.10,-0.14,0.02,
02:32:53:797,0.06,-0.07,-0.23,0.26,-0.06,-0.14,
02:32:53:797,0.06,-0.04,-0.22,0.26,-0.06,-0.14,
02:32:53:807,0.07,-0.00,-0.20,0.26,-0.06,-0.14,
02:32:53:808,0.07,0.00,-0.20,0.26,-0.06,-0.14,
02:32:53:809,0.07,0.01,-0.17,0.26,-0.06,-0.14,
02:32:53:809,0.08,0.03,-0.13,0.26,-0.06,-0.14,
02:32:53:809,0.08,0.03,-0.13,0.34,0.13,-0.22,
02:32:53:810,0.10,0.04,-0.11,0.34,0.13,-0.22,
02:32:53:810,0.12,0.04,-0.08,0.34,0.13,-0.22,
02:32:53:811,0.13,0.04,-0.05,0.34,0.13,-0.22,
02:32:53:814,0.14,0.06,-0.02,0.34,0.13,-0.22,
02:32:53:820,0.19,0.08,0.04,0.34,0.13,-0.22,
02:32:53:820,0.20,0.08,0.05,0.34,0.13,-0.22,
02:32:53:821,0.20,0.08,0.05,0.34,0.13,-0.22,
02:32:53:821,0.20,0.08,0.05,0.50,0.23,-0.03,
02:32:53:822,0.20,0.08,0.07,0.50,0.23,-0.03,
02:32:53:824,0.18,0.09,0.11,0.50,0.23,-0.03,
02:32:53:827,0.16,0.10,0.13,0.50,0.23,-0.03,
02:32:53:827,0.16,0.10,0.13,0.57,0.19,-0.01,
02:32:53:828,0.16,0.10,0.13,0.57,0.19,-0.01,
02:32:53:829,0.14,0.10,0.14,0.57,0.19,-0.01,
02:32:53:831,0.12,0.11,0.14,0.57,0.19,-0.01,
02:32:53:835,0.07,0.15,0.16,0.57,0.19,-0.01,
02:32:53:837,0.02,0.17,0.16,0.57,0.19,-0.01,
02:32:53:837,0.02,0.17,0.16,0.55,0.13,-0.14,
02:32:53:838,-0.03,0.18,0.16,0.55,0.13,-0.14,
02:32:53:840,-0.05,0.19,0.15,0.55,0.13,-0.14,
02:32:53:841,-0.09,0.21,0.15,0.55,0.13,-0.14,
02:32:53:844,-0.13,0.21,0.14,0.55,0.13,-0.14,
02:32:53:846,-0.13,0.21,0.14,0.36,0.21,-0.06,
02:32:53:847,-0.15,0.20,0.13,0.36,0.21,-0.06,
02:32:53:847,-0.16,0.20,0.13,0.36,0.21,-0.06,
02:32:53:849,-0.17,0.16,0.12,0.36,0.21,-0.06,
02:32:53:851,-0.16,0.13,0.12,0.36,0.21,-0.06,
02:32:53:853,-0.16,0.09,0.11,0.36,0.21,-0.06,
02:32:53:859,-0.18,-0.03,0.13,0.36,0.21,-0.06,
02:32:53:860,-0.19,-0.04,0.13,0.36,0.21,-0.06,
02:32:53:861,-0.19,-0.04,0.13,0.36,0.21,-0.06,
02:32:53:862,-0.19,-0.04,0.13,-0.03,0.14,0.12,
02:32:53:864,-0.20,-0.09,0.13,-0.03,0.14,0.12,
02:32:53:866,-0.21,-0.12,0.13,-0.03,0.14,0.12,
02:32:53:871,-0.22,-0.15,0.10,-0.03,0.14,0.12,
02:32:53:872,-0.22,-0.15,0.08,-0.03,0.14,0.12,
02:32:53:872,-0.22,-0.15,0.07,-0.03,0.14,0.12,
02:32:53:872,-0.22,-0.15,0.07,-0.18,0.06,0.17,
02:32:53:873,-0.22,-0.12,0.03,-0.18,0.06,0.17,
02:32:53:873,-0.21,-0.12,-0.02,-0.18,0.06,0.17,
02:32:53:878,-0.19,-0.09,-0.06,-0.18,0.06,0.17,
02:32:53:878,-0.18,-0.08,-0.08,-0.18,0.06,0.17,
02:32:53:878,-0.18,-0.08,-0.08,-0.04,-0.08,0.20,
02:32:53:879,-0.17,-0.06,-0.10,-0.04,-0.08,0.20,
02:32:53:890,-0.19,-0.06,-0.11,-0.04,-0.08,0.20,
02:32:53:891,-0.21,-0.05,-0.10,-0.04,-0.08,0.20,
02:32:53:891,-0.21,-0.05,-0.10,-0.09,-0.23,0.03,
02:32:53:892,-0.20,-0.03,-0.09,-0.09,-0.23,0.03,
02:32:53:892,-0.18,-0.04,-0.10,-0.09,-0.23,0.03,
02:32:53:895,-0.12,-0.04,-0.12,-0.09,-0.23,0.03,
02:32:53:896,-0.08,-0.04,-0.12,-0.09,-0.23,0.03,
02:32:53:896,-0.06,-0.04,-0.09,-0.09,-0.23,0.03,
02:32:53:900,-0.00,-0.03,-0.05,-0.09,-0.23,0.03,
02:32:53:901,0.03,-0.04,-0.05,-0.09,-0.23,0.03,
02:32:53:901,0.03,-0.04,-0.05,-0.09,-0.23,0.03,
02:32:53:901,0.03,-0.04,-0.05,-0.11,-0.27,0.08,
02:32:53:902,0.05,-0.05,-0.05,-0.11,-0.27,0.08,
02:32:53:903,0.07,-0.05,-0.03,-0.11,-0.27,0.08,
02:32:53:907,0.07,-0.05,-0.03,-0.20,-0.25,-0.17,
02:32:53:908,0.07,-0.03,0.00,-0.20,-0.25,-0.17,
02:32:53:908,0.08,-0.01,0.01,-0.20,-0.25,-0.17,
02:32:53:909,0.12,0.02,0.01,-0.20,-0.25,-0.17,
02:32:53:912,0.18,0.02,-0.02,-0.20,-0.25,-0.17,
02:32:53:913,0.19,0.03,-0.03,-0.20,-0.25,-0.17,
02:32:53:916,0.19,0.05,-0.03,-0.20,-0.25,-0.17,
02:32:53:917,0.19,0.05,-0.03,-0.15,-0.29,-0.39,
02:32:53:918,0.17,0.08,-0.02,-0.15,-0.29,-0.39,
02:32:53:920,0.17,0.10,-0.02,-0.15,-0.29,-0.39,
02:32:53:922,0.18,0.11,-0.04,-0.15,-0.29,-0.39,
02:32:53:925,0.20,0.12,-0.06,-0.15,-0.29,-0.39,
02:32:53:927,0.21,0.17,-0.06,-0.15,-0.29,-0.39,
02:32:53:928,0.21,0.17,-0.06,-0.06,-0.29,-0.31,
02:32:53:929,0.21,0.19,-0.06,-0.06,-0.29,-0.31,
02:32:53:929,0.21,0.20,-0.07,-0.06,-0.29,-0.31,
02:32:53:931,0.23,0.21,-0.07,-0.06,-0.29,-0.31,
02:32:53:934,0.26,0.20,-0.09,-0.06,-0.29,-0.31,
02:32:53:939,0.27,0.18,-0.09,-0.06,-0.29,-0.31,
02:32:53:941,0.27,0.17,-0.08,-0.06,-0.29,-0.31,
02:32:53:942,0.27,0.16,-0.07,-0.06,-0.29,-0.31,
02:32:53:942,0.27,0.16,-0.07,-0.19,-0.14,-0.11,
02:32:53:943,0.26,0.12,-0.05,-0.19,-0.14,-0.11,
02:32:53:944,0.26,0.09,-0.03,-0.19,-0.14,-0.11,
02:32:53:946,0.26,0.09,-0.03,-0.33,-0.07,0.17,
02:32:53:947,0.26,0.06,-0.01,-0.33,-0.07,0.17,
02:32:53:948,0.26,0.04,-0.01,-0.33,-0.07,0.17,
02:32:53:950,0.24,0.02,0.00,-0.33,-0.07,0.17,
02:32:53:952,0.23,0.01,0.01,-0.33,-0.07,0.17,
02:32:53:953,0.20,-0.01,0.02,-0.33,-0.07,0.17,
02:32:53:956,0.16,-0.03,0.02,-0.33,-0.07,0.17,
02:32:53:957,0.16,-0.03,0.02,-0.36,-0.09,0.27,
02:32:53:957,0.14,-0.04,0.02,-0.36,-0.09,0.27,
02:32:53:959,0.09,-0.05,0.01,-0.36,-0.09,0.27,
02:32:53:961,0.04,-0.03,0.01,-0.36,-0.09,0.27,
02:32:53:963,0.01,-0.02,0.01,-0.36,-0.09,0.27,
02:32:53:968,-0.03,0.01,-0.01,-0.36,-0.09,0.27,
02:32:53:968,-0.06,0.04,-0.04,-0.36,-0.09,0.27,
02:32:53:969,-0.06,0.04,-0.04,-0.25,-0.03,0.29,
02:32:53:970,-0.07,0.05,-0.05,-0.25,-0.03,0.29,
02:32:53:971,-0.10,0.07,-0.06,-0.25,-0.03,0.29,
02:32:53:973,-0.14,0.07,-0.06,-0.25,-0.03,0.29,
02:32:53:978,-0.17,0.03,-0.04,-0.25,-0.03,0.29,
02:32:53:979,-0.17,0.00,-0.04,-0.25,-0.03,0.29,
02:32:53:979,-0.17,0.00,-0.04,-0.30,-0.03,0.49,
02:32:53:979,-0.17,-0.03,-0.04,-0.30,-0.03,0.49,
02:32:53:981,-0.18,-0.06,-0.03,-0.30,-0.03,0.49,
02:32:53:985,-0.20,-0.11,0.00,-0.30,-0.03,0.49,
02:32:53:987,-0.24,-0.14,0.04,-0.30,-0.03,0.49,
02:32:53:987,-0.24,-0.14,0.04,-0.52,0.03,0.34,
02:32:53:988,-0.25,-0.15,0.06,-0.52,0.03,0.34,
02:32:53:990,-0.24,-0.17,0.06,-0.52,0.03,0.34,
02:32:53:991,-0.22,-0.18,0.05,-0.52,0.03,0.34,
02:32:53:994,-0.21,-0.17,0.04,-0.52,0.03,0.34,
02:32:53:998,-0.23,-0.11,0.05,-0.52,0.03,0.34,
02:32:53:998,-0.23,-0.11,0.05,-0.40,0.15,0.17,
02:32:53:999,-0.23,-0.09,0.04,-0.40,0.15,0.17,
02:32:54:006,-0.21,-0.05,0.02,-0.40,0.15,0.17,
02:32:54:007,-0.20,-0.03,0.00,-0.40,0.15,0.17,
02:32:54:007,-0.19,0.01,-0.00,-0.40,0.15,0.17,
02:32:54:007,-0.21,0.05,0.02,-0.40,0.15,0.17,
02:32:54:008,-0.21,0.05,0.02,-0.34,0.10,-0.02,
02:32:54:008,-0.21,0.07,0.03,-0.34,0.10,-0.02,
02:32:54:010,-0.18,0.09,0.04,-0.34,0.10,-0.02,
02:32:54:012,-0.15,0.07,0.05,-0.34,0.10,-0.02,
02:32:54:013,-0.14,0.07,0.06,-0.34,0.10,-0.02,
02:32:54:020,-0.14,0.07,0.06,-0.33,-0.09,0.10,
02:32:54:021,-0.13,0.06,0.13,-0.33,-0.09,0.10,
02:32:54:021,-0.11,0.05,0.14,-0.33,-0.09,0.10,
02:32:54:021,-0.11,0.05,0.14,-0.33,-0.09,0.10,
02:32:54:022,-0.07,0.04,0.14,-0.33,-0.09,0.10,
02:32:54:025,-0.05,0.02,0.15,-0.33,-0.09,0.10,
02:32:54:026,-0.05,0.02,0.15,-0.34,-0.07,0.04,
02:32:54:027,-0.04,0.04,0.15,-0.34,-0.07,0.04,
02:32:54:027,-0.03,0.06,0.14,-0.34,-0.07,0.04,
02:32:54:030,0.00,0.07,0.11,-0.34,-0.07,0.04,
02:32:54:031,0.02,0.07,0.09,-0.34,-0.07,0.04,
02:32:54:034,0.01,0.09,0.07,-0.34,-0.07,0.04,
02:32:54:038,-0.01,0.10,0.07,-0.34,-0.07,0.04,
02:32:54:038,-0.01,0.11,0.06,-0.34,-0.07,0.04,
02:32:54:039,-0.01,0.11,0.06,-0.39,-0.06,-0.22,
02:32:54:039,0.00,0.10,0.03,-0.39,-0.06,-0.22,
02:32:54:041,0.03,0.08,-0.01,-0.39,-0.06,-0.22,
02:32:54:043,0.03,0.08,-0.02,-0.39,-0.06,-0.22,
02:32:54:046,0.04,0.09,-0.03,-0.39,-0.06,-0.22,
02:32:54:046,0.04,0.09,-0.03,-0.41,-0.19,-0.11,
02:32:54:047,0.05,0.08,-0.04,-0.41,-0.19,-0.11,
02:32:54:051,0.07,0.07,-0.05,-0.41,-0.19,-0.11,
02:32:54:052,0.09,0.03,-0.06,-0.41,-0.19,-0.11,
02:32:54:054,0.09,0.02,-0.06,-0.41,-0.19,-0.11,
02:32:54:059,0.09,-0.02,-0.06,-0.41,-0.19,-0.11,
02:32:54:064,0.10,-0.03,-0.07,-0.41,-0.19,-0.11,
02:32:54:064,0.10,-0.03,-0.07,-0.41,-0.19,-0.11,
02:32:54:065,0.10,-0.03,-0.07,-0.38,-0.23,0.05,
02:32:54:065,0.12,-0.02,-0.09,-0.38,-0.23,0.05,
02:32:54:065,0.13,-0.01,-0.10,-0.38,-0.23,0.05,
02:32:54:067,0.15,0.01,-0.14,-0.38,-0.23,0.05,
02:32:54:067,0.15,0.01,-0.14,-0.28,-0.15,0.19,
02:32:54:068,0.16,0.02,-0.15,-0.28,-0.15,0.19,
02:32:54:069,0.16,0.02,-0.15,-0.28,-0.15,0.19,
02:32:54:072,0.15,0.02,-0.16,-0.28,-0.15,0.19,
02:32:54:073,0.13,0.01,-0.15,-0.28,-0.15,0.19,
02:32:54:076,0.12,-0.01,-0.14,-0.28,-0.15,0.19,
02:32:54:077,0.12,-0.01,-0.14,-0.25,-0.17,0.22,
02:32:54:078,0.12,-0.03,-0.14,-0.25,-0.17,0.22,
02:32:54:079,0.11,-0.04,-0.13,-0.25,-0.17,0.22,
02:32:54:081,0.10,-0.04,-0.12,-0.25,-0.17,0.22,
02:32:54:084,0.08,-0.04,-0.10,-0.25,-0.17,0.22,
02:32:54:087,0.07,-0.04,-0.10,-0.25,-0.17,0.22,
02:32:54:088,0.07,-0.04,-0.10,-0.16,-0.08,0.25,
02:32:54:089,0.07,-0.04,-0.10,-0.16,-0.08,0.25,
02:32:54:090,0.09,-0.02,-0.11,-0.16,-0.08,0.25,
02:32:54:091,0.09,-0.01,-0.10,-0.16,-0.08,0.25,
02:32:54:093,0.07,-0.01,-0.10,-0.16,-0.08,0.25,
02:32:54:103,0.01,-0.02,-0.06,-0.16,-0.08,0.25,
02:32:54:104,0.02,-0.02,-0.07,-0.16,-0.08,0.25,
02:32:54:104,0.02,-0.02,-0.07,-0.16,-0.08,0.25,
