
time,ax,ay,az,wx,wy,wz,
22:29:35:417,-0.66,0.34,-0.99,0.01,0.03,0.01,
22:29:35:418,-0.60,0.62,-0.23,0.01,0.03,0.01,
22:29:35:419,-0.60,0.62,-0.23,0.03,-0.04,0.01,
22:29:35:419,-0.60,0.62,-0.23,0.03,-0.04,0.01,
22:29:35:420,-0.60,0.62,-0.23,0.04,-0.10,0.02,
22:29:35:420,-0.11,0.30,-0.26,0.04,-0.10,0.02,
22:29:35:421,-0.11,0.30,-0.26,0.04,-0.12,0.02,
22:29:35:422,-0.11,0.29,-0.26,0.04,-0.12,0.02,
22:29:35:424,-0.11,0.29,-0.26,0.05,-0.11,0.02,
22:29:35:424,0.36,-0.30,-0.98,0.05,-0.11,0.02,
22:29:35:428,0.36,-0.30,-0.98,0.04,-0.07,0.01,
22:29:35:429,0.36,-0.31,-0.98,0.04,-0.07,0.01,
22:29:35:430,0.36,-0.31,-0.98,0.02,-0.00,-0.00,
22:29:35:431,-0.08,0.05,-1.43,0.02,-0.00,-0.00,
22:29:35:431,-0.08,0.05,-1.43,-0.00,0.07,-0.00,
22:29:35:432,-0.08,0.05,-1.43,-0.00,0.07,-0.00,
22:29:35:434,-0.08,0.05,-1.43,-0.02,0.12,0.00,
22:29:35:435,-0.52,0.57,-0.69,-0.02,0.12,0.00,
22:29:35:437,-0.52,0.57,-0.69,-0.01,0.12,0.00,
22:29:35:438,-0.52,0.57,-0.69,-0.01,0.12,0.00,
22:29:35:439,-0.52,0.57,-0.69,0.00,0.08,0.00,
22:29:35:440,0.10,0.32,-0.26,0.00,0.08,0.00,
22:29:35:441,0.10,0.32,-0.26,0.02,0.03,0.00,
22:29:35:442,0.10,0.32,-0.26,0.02,0.03,0.00,
22:29:35:452,0.10,0.32,-0.26,0.02,-0.02,0.00,
22:29:35:453,-0.01,-0.23,-0.91,0.02,-0.02,0.00,
22:29:35:455,-0.01,-0.23,-0.91,0.03,-0.04,0.01,
22:29:35:457,-0.01,-0.23,-0.91,0.03,-0.04,0.01,
22:29:35:458,-0.01,-0.23,-0.91,0.02,-0.04,0.01,
22:29:35:459,-0.31,0.10,-1.02,0.02,-0.04,0.01,
22:29:35:459,-0.31,0.10,-1.02,0.02,-0.02,0.00,
22:29:35:460,-0.31,0.10,-1.02,0.02,-0.02,0.00,
22:29:35:460,-0.31,0.10,-1.02,0.01,-0.00,0.01,
22:29:35:461,-0.56,0.85,-0.53,0.01,-0.00,0.01,
22:29:35:461,-0.56,0.85,-0.53,0.01,0.01,0.01,
22:29:35:462,-0.56,0.85,-0.53,0.01,0.01,0.01,
22:29:35:462,-0.56,0.85,-0.53,0.01,0.01,0.01,
22:29:35:463,0.06,0.68,-0.50,0.01,0.01,0.01,
22:29:35:463,0.06,0.68,-0.50,0.01,0.00,0.01,
22:29:35:464,0.06,0.68,-0.50,0.01,0.00,0.01,
22:29:35:464,0.06,0.68,-0.50,0.01,-0.00,0.00,
22:29:35:465,0.26,-0.15,-0.77,0.01,-0.00,0.00,
22:29:35:466,0.26,-0.15,-0.77,0.01,0.01,0.00,
22:29:35:466,0.26,-0.15,-0.77,0.01,0.01,0.00,
22:29:35:475,0.26,-0.15,-0.77,0.01,0.04,-0.00,
22:29:35:476,-0.27,-0.33,-1.07,0.01,0.04,-0.00,
22:29:35:476,-0.27,-0.33,-1.07,0.01,0.07,-0.00,
22:29:35:477,-0.27,-0.33,-1.07,0.01,0.07,-0.00,
22:29:35:478,-0.27,-0.33,-1.07,0.00,0.07,0.01,
22:29:35:479,-0.70,0.70,-0.51,0.00,0.07,0.01,
22:29:35:480,-0.70,0.70,-0.51,0.01,0.05,0.01,
22:29:35:481,-0.70,0.70,-0.51,0.01,0.05,0.01,
22:29:35:482,-0.70,0.70,-0.51,0.02,0.01,0.01,
22:29:35:482,-0.08,0.79,-0.40,0.02,0.01,0.01,
22:29:35:483,-0.08,0.79,-0.40,0.02,-0.03,0.01,
22:29:35:483,-0.08,0.79,-0.40,0.02,-0.03,0.01,
22:29:35:483,-0.08,0.79,-0.40,0.02,-0.04,0.01,
22:29:35:484,-0.12,-0.18,-1.08,0.02,-0.04,0.01,
22:29:35:486,-0.12,-0.18,-1.08,0.02,-0.03,0.01,
22:29:35:487,-0.12,-0.18,-1.08,0.02,-0.03,0.01,
22:29:35:488,-0.12,-0.18,-1.08,0.02,-0.00,0.01,
22:29:35:489,-0.08,-0.16,-0.99,0.02,-0.00,0.01,
22:29:35:492,-0.08,-0.16,-0.99,0.02,0.02,0.01,
22:29:35:493,-0.08,-0.16,-0.99,0.02,0.02,0.01,
22:29:35:493,-0.08,-0.16,-0.99,0.01,0.03,0.01,
22:29:35:494,-0.32,0.63,-0.62,0.01,0.03,0.01,
22:29:35:496,-0.32,0.63,-0.62,0.01,0.04,0.01,
22:29:35:496,-0.32,0.63,-0.62,0.01,0.04,0.01,
22:29:35:498,-0.32,0.63,-0.62,0.01,0.03,0.01,
22:29:35:499,-0.13,0.63,-0.66,0.01,0.03,0.01,
22:29:35:501,-0.13,0.63,-0.66,0.00,0.02,0.01,
22:29:35:501,-0.13,0.63,-0.66,0.00,0.02,0.01,
22:29:35:503,-0.13,0.63,-0.66,0.00,0.01,0.01,
22:29:35:504,-0.14,-0.14,-0.74,0.00,0.01,0.01,
22:29:35:506,-0.14,-0.14,-0.74,0.01,0.02,0.01,
22:29:35:506,-0.14,-0.14,-0.74,0.01,0.02,0.01,
22:29:35:509,-0.14,-0.14,-0.74,0.01,0.02,0.01,
22:29:35:509,-0.03,-0.16,-0.78,0.01,0.02,0.01,
22:29:35:511,-0.03,-0.16,-0.78,0.02,0.01,0.01,
22:29:35:511,-0.03,-0.16,-0.78,0.02,0.01,0.01,
22:29:35:513,-0.03,-0.16,-0.78,0.01,0.01,0.01,
22:29:35:514,-0.50,0.78,-0.51,0.01,0.01,0.01,
22:29:35:516,-0.50,0.78,-0.51,0.01,0.01,0.01,
22:29:35:516,-0.50,0.78,-0.51,0.01,0.01,0.01,
22:29:35:518,-0.50,0.78,-0.51,0.01,0.00,0.01,
22:29:35:519,-0.10,0.86,-0.63,0.01,0.00,0.01,
22:29:35:521,-0.10,0.86,-0.63,0.01,-0.00,0.01,
22:29:35:521,-0.10,0.86,-0.63,0.01,-0.00,0.01,
22:29:35:523,-0.10,0.86,-0.63,0.01,0.01,0.01,
22:29:35:524,-0.19,0.15,-1.01,0.01,0.01,0.01,
22:29:35:526,-0.19,0.15,-1.01,0.01,0.02,0.01,
22:29:35:527,-0.19,0.15,-1.01,0.01,0.02,0.01,
22:29:35:528,-0.19,0.15,-1.01,0.01,0.03,0.01,
22:29:35:529,0.05,-0.15,-0.78,0.01,0.03,0.01,
22:29:35:531,0.05,-0.15,-0.78,0.01,0.03,0.01,
22:29:35:532,0.05,-0.15,-0.78,0.01,0.03,0.01,
22:29:35:534,0.05,-0.15,-0.78,0.01,0.02,0.01,
22:29:35:534,-0.31,0.55,-0.29,0.01,0.02,0.01,
22:29:35:536,-0.31,0.55,-0.29,0.02,0.01,0.01,
22:29:35:537,-0.31,0.54,-0.29,0.02,0.01,0.01,
22:29:35:539,-0.31,0.54,-0.29,0.02,-0.01,0.01,
22:29:35:539,0.00,0.67,-0.46,0.02,-0.01,0.01,
22:29:35:542,0.00,0.67,-0.46,0.01,-0.02,0.01,
22:29:35:543,0.00,0.67,-0.46,0.01,-0.02,0.01,
22:29:35:544,0.00,0.67,-0.46,0.01,-0.01,0.01,
22:29:35:544,0.09,0.10,-0.96,0.01,-0.01,0.01,
22:29:35:546,0.09,0.10,-0.96,0.01,0.02,0.00,
22:29:35:547,0.09,0.10,-0.96,0.01,0.02,0.00,
22:29:35:548,0.09,0.10,-0.96,0.00,0.05,0.00,
22:29:35:549,-0.30,-0.11,-1.30,0.00,0.05,0.00,
22:29:35:551,-0.30,-0.11,-1.30,-0.00,0.08,0.00,
22:29:35:552,-0.29,-0.11,-1.30,-0.00,0.08,0.00,
22:29:35:554,-0.29,-0.11,-1.30,-0.01,0.07,0.01,
22:29:35:555,-0.47,0.44,-0.31,-0.01,0.07,0.01,
22:29:35:557,-0.47,0.44,-0.31,0.00,0.04,0.01,
22:29:35:558,-0.47,0.44,-0.31,0.00,0.04,0.01,
22:29:35:563,-0.47,0.44,-0.31,0.02,0.00,0.01,
22:29:35:564,-0.03,0.61,-0.19,0.02,0.00,0.01,
22:29:35:565,-0.03,0.61,-0.19,0.02,-0.03,0.01,
22:29:35:565,-0.04,0.61,-0.18,0.02,-0.03,0.01,
22:29:35:566,-0.04,0.61,-0.18,0.02,-0.04,0.01,
22:29:35:567,-0.46,0.23,-0.81,0.02,-0.04,0.01,
22:29:35:567,-0.46,0.23,-0.81,0.01,-0.02,0.02,
22:29:35:568,-0.46,0.23,-0.81,0.01,-0.02,0.02,
22:29:35:568,-0.46,0.23,-0.81,0.01,-0.00,0.02,
22:29:35:569,0.04,0.16,-0.39,0.01,-0.00,0.02,
22:29:35:576,0.04,0.16,-0.39,0.01,0.01,0.01,
22:29:35:577,0.04,0.16,-0.39,0.01,0.01,0.01,
22:29:35:578,0.04,0.16,-0.39,0.02,0.02,0.01,
22:29:35:579,-0.20,0.69,-0.48,0.02,0.02,0.01,
22:29:35:579,-0.20,0.69,-0.48,0.01,0.04,0.01,
22:29:35:580,-0.20,0.69,-0.48,0.01,0.04,0.01,
22:29:35:581,-0.20,0.69,-0.48,0.00,0.04,0.02,
22:29:35:582,0.07,0.51,-0.78,0.00,0.04,0.02,
22:29:35:583,0.07,0.51,-0.78,-0.00,0.02,0.01,
22:29:35:583,0.07,0.51,-0.78,-0.00,0.02,0.01,
22:29:35:584,0.07,0.51,-0.78,0.00,0.03,0.01,
22:29:35:586,-0.04,-0.02,-0.87,0.00,0.03,0.01,
22:29:35:587,-0.04,-0.02,-0.87,0.01,0.04,0.01,
22:29:35:588,-0.04,-0.02,-0.87,0.01,0.04,0.01,
22:29:35:589,-0.04,-0.02,-0.87,0.00,0.05,0.01,
22:29:35:590,-0.50,0.04,-0.75,0.00,0.05,0.01,
22:29:35:593,-0.50,0.04,-0.75,-0.00,0.04,0.01,
22:29:35:594,-0.50,0.04,-0.75,-0.00,0.04,0.01,
22:29:35:594,-0.50,0.04,-0.75,0.01,0.01,0.02,
22:29:35:595,-0.41,0.70,0.27,0.01,0.01,0.02,
22:29:35:596,-0.41,0.70,0.27,0.02,-0.02,0.02,
22:29:35:596,-0.41,0.70,0.27,0.02,-0.02,0.02,
22:29:35:598,-0.41,0.70,0.27,0.03,-0.05,0.02,
22:29:35:599,0.06,0.73,-0.02,0.03,-0.05,0.02,
22:29:35:601,0.06,0.73,-0.02,0.03,-0.06,0.02,
22:29:35:602,0.06,0.72,-0.02,0.03,-0.06,0.02,
22:29:35:604,0.06,0.72,-0.02,0.02,-0.03,0.02,
22:29:35:605,-0.07,0.30,-0.98,0.02,-0.03,0.02,
22:29:35:607,-0.07,0.30,-0.98,0.00,0.01,0.01,
22:29:35:608,-0.07,0.30,-0.98,0.00,0.01,0.01,
22:29:35:609,-0.07,0.30,-0.98,-0.00,0.06,0.01,
22:29:35:610,-0.10,-0.01,-0.94,-0.00,0.06,0.01,
22:29:35:618,-0.10,-0.01,-0.94,-0.01,0.09,0.01,
22:29:35:619,-0.10,-0.01,-0.94,-0.01,0.09,0.01,
22:29:35:619,-0.10,-0.01,-0.94,-0.00,0.10,0.01,
22:29:35:620,-0.36,0.45,-0.38,-0.00,0.10,0.01,
22:29:35:620,-0.36,0.45,-0.38,0.00,0.07,0.02,
22:29:35:621,-0.36,0.45,-0.38,0.00,0.07,0.02,
22:29:35:622,-0.36,0.45,-0.38,0.01,0.01,0.02,
22:29:35:622,0.19,0.46,-0.18,0.01,0.01,0.02,
22:29:35:623,0.19,0.46,-0.18,0.02,-0.03,0.02,
22:29:35:623,0.19,0.46,-0.18,0.02,-0.03,0.02,
22:29:35:624,0.19,0.46,-0.18,0.02,-0.05,0.02,
22:29:35:625,-0.38,0.19,-0.58,0.02,-0.05,0.02,
22:29:35:626,-0.38,0.19,-0.58,0.01,-0.04,0.02,
22:29:35:627,-0.38,0.19,-0.58,0.01,-0.04,0.02,
22:29:35:628,-0.38,0.19,-0.58,0.01,-0.02,0.03,
22:29:35:629,-0.03,0.02,-0.41,0.01,-0.02,0.03,
22:29:35:631,-0.03,0.02,-0.41,0.01,0.00,0.02,
22:29:35:631,-0.03,0.02,-0.41,0.01,0.00,0.02,
22:29:35:633,-0.03,0.02,-0.41,0.01,0.02,0.02,
22:29:35:634,-0.15,0.64,-0.26,0.01,0.02,0.02,
22:29:35:636,-0.15,0.64,-0.26,0.01,0.04,0.02,
22:29:35:636,-0.15,0.64,-0.26,0.01,0.04,0.02,
22:29:35:638,-0.15,0.64,-0.26,0.01,0.04,0.02,
22:29:35:639,0.02,0.58,-0.76,0.01,0.04,0.02,
22:29:35:642,0.02,0.58,-0.76,-0.00,0.03,0.01,
22:29:35:642,0.02,0.58,-0.76,-0.00,0.03,0.01,
22:29:35:643,0.02,0.58,-0.76,-0.00,0.03,0.01,
22:29:35:644,-0.08,0.09,-0.67,-0.00,0.03,0.01,
22:29:35:646,-0.08,0.09,-0.67,0.00,0.04,0.01,
22:29:35:646,-0.08,0.09,-0.67,0.00,0.04,0.01,
22:29:35:648,-0.08,0.09,-0.67,0.00,0.06,0.01,
22:29:35:649,-0.77,-0.00,-0.43,0.00,0.06,0.01,
22:29:35:651,-0.77,-0.00,-0.43,0.01,0.05,0.02,
22:29:35:652,-0.77,-0.00,-0.43,0.01,0.05,0.02,
22:29:35:653,-0.77,-0.00,-0.43,0.01,0.01,0.03,
22:29:35:654,-0.30,0.40,0.15,0.01,0.01,0.03,
22:29:35:657,-0.30,0.40,0.15,0.02,-0.03,0.03,
22:29:35:658,-0.30,0.40,0.15,0.02,-0.03,0.03,
22:29:35:658,-0.30,0.40,0.15,0.03,-0.07,0.03,
22:29:35:659,0.23,0.46,-0.06,0.03,-0.07,0.03,
22:29:35:670,0.23,0.46,-0.06,0.03,-0.08,0.03,
22:29:35:671,0.23,0.46,-0.06,0.03,-0.08,0.03,
22:29:35:672,0.23,0.46,-0.06,0.02,-0.06,0.02,
22:29:35:673,0.30,0.22,-0.83,0.02,-0.06,0.02,
22:29:35:673,0.30,0.22,-0.83,0.01,-0.01,0.02,
22:29:35:674,0.30,0.22,-0.83,0.01,-0.01,0.02,
22:29:35:674,0.30,0.22,-0.83,0.00,0.05,0.01,
22:29:35:675,0.02,0.44,-0.87,0.00,0.05,0.01,
22:29:35:675,0.02,0.44,-0.87,0.00,0.10,0.01,
22:29:35:676,0.02,0.44,-0.87,0.00,0.10,0.01,
22:29:35:676,0.02,0.44,-0.87,-0.00,0.11,0.01,
22:29:35:676,-0.19,0.74,-0.79,-0.00,0.11,0.01,
22:29:35:676,-0.19,0.74,-0.79,-0.01,0.10,0.01,
22:29:35:677,-0.19,0.74,-0.79,-0.01,0.10,0.01,
22:29:35:686,-0.19,0.74,-0.79,-0.00,0.06,0.01,
22:29:35:687,-0.11,0.14,-0.29,-0.00,0.06,0.01,
22:29:35:688,-0.11,0.14,-0.29,0.01,0.02,0.01,
22:29:35:689,-0.11,0.14,-0.29,0.01,0.02,0.01,
22:29:35:695,-0.11,0.14,-0.29,0.02,-0.01,0.01,
22:29:35:696,-0.45,-0.26,-0.20,0.02,-0.01,0.01,
22:29:35:696,-0.45,-0.26,-0.20,0.02,-0.02,0.02,
22:29:35:696,-0.45,-0.26,-0.20,0.02,-0.02,0.02,
22:29:35:696,-0.45,-0.26,-0.20,0.02,-0.02,0.02,
22:29:35:697,-0.44,-0.05,-0.21,0.02,-0.02,0.02,
22:29:35:697,-0.44,-0.05,-0.21,0.03,-0.02,0.02,
22:29:35:697,-0.44,-0.05,-0.21,0.03,-0.02,0.02,
22:29:35:698,-0.44,-0.05,-0.21,0.03,-0.03,0.02,
22:29:35:698,0.22,0.82,-0.45,0.03,-0.03,0.02,
22:29:35:698,0.22,0.82,-0.45,0.02,-0.03,0.02,
22:29:35:699,0.22,0.82,-0.45,0.02,-0.03,0.02,
22:29:35:699,0.22,0.82,-0.45,0.01,-0.00,0.02,
22:29:35:700,0.08,0.61,-1.01,0.01,-0.00,0.02,
22:29:35:702,0.08,0.61,-1.01,0.01,0.03,0.02,
22:29:35:703,0.08,0.61,-1.01,0.01,0.03,0.02,
